Unnamed: 0,rating,review,date,userName,title,quarter,year
1792,5,너무 좋아요.🥰🥰,2022-02-23 12:47:32,이태민,,2022/1Q,2022
27,3,"다른 OTT에 있는 기본적인 기능이 다 없고, 정말 딱 재생, 일시정지, 10초 앞, 뒤로 가기 밖에 없어요 오류도 자주 나서 A프로필로 봤던 시청기록이 B프로필에서 뜨고 다봤는데 시청기록이 안 없어진 적도 있어요(새로고침 해도 변화×) 그 외에도 다양한 부분에서 다양한 기능이 없고, 너무 불변해요",2022-02-23 13:42:12,최정연,,2022/1Q,2022
3409,5,재미있어요,2022-02-23 14:31:27,백패커주영,,2022/1Q,2022
2261,5,제가 디즈니를 너무 좋아하는데 여기는 디즈니 천국이네요!,2022-02-23 14:59:19,최지혜,,2022/1Q,2022
1215,1,구독해제할려고 하는데 못찾겠네 꼭꼭 숨겨놔서,2022-02-23 17:01:29,HJ Lim,,2022/1Q,2022
330,1,앱 알림이 계속 오는데 수신거부가 안되요 설정>알림에서 수신거부하라는데 알림메뉴가 도대 ㅔ 어디잇나요??,2022-02-23 17:10:27,이종건,,2022/1Q,2022
1245,3,탭s8 ultra에서 전체화면시 여백이 크네요,2022-02-23 20:01:01,김석환,,2022/1Q,2022
203,1,"자막 오타,오역이 너무심하고 중간에 다른앱 켰다들어가면 보던거 저장 안되고 초기화되서 불편해요. 외국어음성으로 설정하고 시청하는데 외국어 음성이 중간중간 안나오고 영어로나와요 소리도 너무작아요. 너무불편해요. 좀 고쳐주세요.",2022-02-24 04:36:35,NY,,2022/1Q,2022
3147,5,꿀잼,2022-02-24 08:15:47,영꽝이,,2022/1Q,2022
3132,1,No work after update,2022-02-24 10:08:52,Ken Kim,,2022/1Q,2022
1745,1,접속이 안됨 😠,2022-02-24 13:05:34,NIB U,,2022/1Q,2022
883,1,배속기능 좀 만들어줘오,2022-02-24 15:48:19,ㅈㅁㅎ<3,제에발,2022/1Q,2022
2418,1,볼게 더럽게 없음,2022-02-24 19:02:06,일반인,,2022/1Q,2022
1422,1,환불 하고싶은데 환불요청에서 디즈니 플러스 체크가 되지 않습니다.,2022-02-24 20:06:13,이노남,,2022/1Q,2022
357,4,자막 크기는 난 그럭저럭 괜찮은데 드라마가 다른 나라는 대충 6화까지 나왔다 치면 우리 나라에서는 3화 밖에 안 나온다거나 비하인드는 아예 안 나온다거나... 이게 뭐임...,2022-02-25 04:02:00,헤헤,,2022/1Q,2022
249,4,성인인증 코드가 왜 안오는걸까요... 오타 확인했고 벌써 몇번을 계속했는데도 안오네요 돈 내고 보고 싶은 것도 못 보니 좀 그렇네요 나머진 좋아요,2022-02-25 06:50:59,영화보구싶드,오류...,2022/1Q,2022
246,3,폰트가 너무 작아서 잘 안보여요ㅠㅠ 아이폰에서 자막 크기를 키웠음에도 불구하고 티비로 미러링시에 이러한 설정이 반영되지 않더라구요 앱내에서 폰트 크기를 지정하는 기능이 꼭 필요할 것 같아요,2022-02-25 08:42:18,호에에에에ㅔㅇ,크롬캐스트 미러링시 자막설정이 되지 않음,2022/1Q,2022
562,1,안드로이드에서 저장만하면 왜 멈추고 앱이 안열리는거임?똥럭시 문제임 앱이문제임?,2022-02-25 10:00:59,정운이술말려,,2022/1Q,2022
852,1,자막이 검은 줄만 뜨는데 대체 어떻게 보라는거죠 ㅋㅋ 설정하는 기능도 없네요,2022-02-25 10:51:40,치킨쿵야,,2022/1Q,2022
240,5,왜 문자가 안오나요???????????? 4번을 했는데 한 번도 인증코드가 안오네요???????????????,2022-02-25 12:34:46,아~그지같네,19인증,2022/1Q,2022
3145,5,김연재,2022-02-25 14:05:05,김홍식,,2022/1Q,2022
436,4,장르별로 볼 수 있으면 좋겠어요 검색창에 장르명 치면 연관된 영화 나오게,2022-02-25 19:18:14,집인데집가고 싶다,,2022/1Q,2022
457,4,"티비로 크롬캐스트해서 볼때 자막 크기가 너무작아요
자막크기 조절기능 또는 자막크기를 좀 크게해주세요",2022-02-25 22:39:17,zerocool*,자막크기 조절기능 추가 좀 해주세요,2022/1Q,2022
161,5,한영 동시자막만 지원해줘도 만족하며 이용할것 같습니다~,2022-02-26 06:59:43,choihha,디즈니라 그런지 컨텐츠가 제취향이 많아서 좋아요,2022/1Q,2022
1224,1,취소가 너무 어려워요 취소 도와주세요,2022-02-26 11:39:25,너의킴,,2022/1Q,2022
1741,3,다큐가 더 많았으면 좋겠어요,2022-02-26 14:04:08,Seung yeon Moon,,2022/1Q,2022
447,2,좋긴 하지만 화면이 계속 깜박거리기 시작해서 못 보고 있어요...,2022-02-26 14:10:50,Ain Choi,,2022/1Q,2022
452,1,크롬캐스트 연결시 자막사이즈가 너무 작아짐. 아이패드로 볼 땐 자막이 또 큼. 조절 가능하게 해주던가 알아서 잘 좀…. 다른 플랫폼 이용땐 자막 사이즈때문에 짜증나진 않았음…,2022-02-26 15:14:48,H.DORA.P,자막,2022/1Q,2022
3205,1,배속없음,2022-02-26 20:25:10,김충래,,2022/1Q,2022
2387,2,볼영화 없슴 디즈니 에서 만든 애니천지.,2022-02-26 21:08:41,미추홀환희,,2022/1Q,2022
3416,5,짱짱,2022-02-26 21:42:37,김민식,,2022/1Q,2022
1951,1,진짜 넘 볼게 없음 디즈니 진짜 재밌는거 많았으면,2022-02-27 08:48:51,오태식,,2022/1Q,2022
322,3,충격적이야..배속...배속이 없어요.... 원래 넷플에서 항상 영상을 1.5 배속을 해놓고 봐서 편했는데 여긴 너무 답답하네요.....ㅎ 보고 싶은 것들이 너무 많은데ㅠㅠㅠ 디즈니 플러스 정말 좋은데...제발 배속 하나만 추가해주시면 안될까요???ㅠㅠ nae mu haneyo zinza... beasoc hanaman chuga haejusayo...... 배속만 추가해주시면 별점 5개인데,2022-02-27 20:53:04,남규리,,2022/1Q,2022
560,5,스타워즈 등등 아이들이 볼게 넘쳐납니다,2022-02-28 04:54:00,스타워즈 광신도 집단 일원,최고의 앱,2022/1Q,2022
390,2,크롬캐스트 3세대 자막크기개선 도대체 언제되나요? 다들 똑같은 문제를 겪고있는데 개선이 안되는건 뭔가요 한달이 다되어가는데,2022-02-28 09:36:03,Jayhpark,크롬캐스트 자막크기!,2022/1Q,2022
981,2,"작품은 많은데 자막에 오타 너무 많고 
깄이라는 글자는 ??로 나오고

극중 관계상 동생인데 오빠로 번역되고
ㅜㅜㅜㅜ 자막에 신경좀 써주세요 
너무 거슬려요",2022-02-28 09:58:04,아ㅇㄹㄹㄹ,자막,2022/1Q,2022
24,3,4K환경에서 돌비비젼 및 돌비애트모스를 지원하는컨테츠에 재생문제가있네요 음성을 영어로 설정할때만 발생하는것으로 보아 돌비애트모스관련 문제로 보이고 APP을 모든 제품에서 테스트할수없기에 일부제조사 제품과에 호환성문제로보이는데.. APP설정에서 이런기능을 켜고 끌수있게 해주시면 좋을것 같습니다.,2022-02-28 11:46:17,DW Lee,,2022/1Q,2022
338,5,너무 좋고 잘 쓰고 있는 앱인데 딱하나 아쉬운게 있다면 리브 앤 매디 시즌2 시즌3가 없네요ㅠ 그거 볼려고 결제했는데 없어서 아쉽네요.ㅠ,2022-02-28 18:06:34,구름이,,2022/1Q,2022
688,1,볼거 죵나게없고 티빙 넥플보다 사용법개딸림ㅋㅋ진짜 볼거 드릅게없음 .마블말곤ㅋㅋ,2022-03-01 01:10:46,이광복,,2022/1Q,2022
356,1,디즈니 플러스 오리지널 작품 너와 나의 경찰수업 보려고 하는데 검색하고 찾아봐도 없다는 작품이라 뜨고 appletv에서도 보려고 검색해서 눌렀는데 해당 지역은 뭐시기하면서 안 된다는데요 너무 답답합니다,2022-03-01 08:09:53,답답해죽것어,오류,2022/1Q,2022
665,1,"크롬캐스트로 연결해서 어플을 이용할 때와 핸드폰에서 어플을 사용할 때 차이점이 많음. 몇가지 문제점들을 말해보겠음.

1. 핸드폰에서 어플을 키고 처음 메인 화면에서 크롬캐스트 연결 후 영상을 틀면 한글자막이 선택되어 있어도 중국어 자막이 나옴. 다른 나라 자막으로 바꾸었다가 한글 자막을 선택해도 똑같이 중국어자막이 나옴. 

그런데 크롬캐스트를 먼저 연결 하지 않고 휴대폰 어플에서 영상을 먼저 재생 한 후에 크롬캐스트 연결하면 한글 자막이 정상적으로 나옴.

메인 화면에서 크롬캐스트 연결 후에 영상을 재생해도 한글 자막이 정상적으로 나올 수 있도록 수정 필요.

2. 크롬캐스트 연결해서 이용 시, 핸드폰에서 어플을 이용하던 것과는 달리 줄거리건너띄기, 오프닝 건너띄기 같은 기능을 사용할 수 없음.

3. 크롬캐스트 연결해서 이용 시 휴대폰에서 어플을 이용하던 것과 달리 재생시간 부분을 손가락으로 스크롤을 할 때 해당 시간이 어느 장면인지 볼 수 있게 해주는 작은 미리보기 창같은 것이 뜨지 않음

4. 크롬캐스트 연결해서 이용 시 자막이 너무 작게 나옴.

5. 반대로 휴대폰 어플에서 이용 시 자막이 너무 크게 나옴.

다른 OTT 어플들에 비해 개선해야 될 점이 너무 많아 보임. 

늦게 출시한 만큼 다른 경쟁사들 보다 사용성이 더 좋을 줄 알았는데 많이 뒤쳐지는 것으로 보이며, 어플 사용성 때문에 구독 취소함. 

빠른 개선이 필요해 보임.",2022-03-01 13:41:35,jfbjj,개선해야할 점이 많음,2022/1Q,2022
3171,5,좋아요,2022-03-01 14:36:18,hyojung na,,2022/1Q,2022
477,1,프로필 비밀번호 설정하면 성인인증하라고 뜨는 상황에서 비밀번호 입력할 자판도 않떠 비밀번호 잠금해제해야 풀리고 불편해서원 ㅡㅡㅋ,2022-03-01 14:53:43,걍훈,ㅡㅡㅋ 이건뭐 쓰라고 만든건가요 ??,2022/1Q,2022
1802,1,??? 잘 보고 있었는데 갑자기 다음 화 자막부터 말투 바뀌는건 무슨 일인가요? 너무하네요...,2022-03-01 17:08:42,구쿠,,2022/1Q,2022
696,1,결제해놧는데 실행이안되면 어쩌라는건가요 지우고 다시 깔아도 안되는대 ㅈ장난하나,2022-03-01 19:00:23,서홍현,,2022/1Q,2022
2202,1,자꾸 에러가 뜹니다,2022-03-01 20:34:45,강민서,,2022/1Q,2022
681,2,"2배속,1.5배속 재생기능 추가해 주시기 바랍니다.",2022-03-01 20:57:41,uka yo,,2022/1Q,2022
554,1,갤럭시 s21플러스인데 갑자기 앱로딩중에 멈추네요 지웠다깔아도 똑같습니다..휴..다른OTT들은 이런일없는데..빠른조치바래요,2022-03-01 22:23:47,정강훈,,2022/1Q,2022
609,1,밝기 볼륨 조정 설정 늦게해도 되니 배속만이라도 빠른시일내로 해주세요 너무 불편합니다.,2022-03-02 06:50:01,지희지리,배속만이라도 해주세요,2022/1Q,2022
1170,1,실행하면 로딩하다가 멈추네요? 왜그러죠?,2022-03-02 08:26:51,이상필,,2022/1Q,2022
140,5,원래 한국말 지원됐었는데 업데이트 후 중국말만 지원해줌 디즈니 플러스에서 다른 시리즈도 아니고 스타워즈를 이래도 됨?,2022-03-02 09:39:02,어넘요넌,스타워즈1 중국말 자막만 지원되는거 실화인가…?,2022/1Q,2022
682,1,아니 갑자기 안들어가져요 ㅡㅡ 서버 문제인지 몰라도 핀번호치고 안들어가지네요,2022-03-02 12:34:59,박기영,,2022/1Q,2022
2439,1,들어가지지가 않네요,2022-03-02 14:54:34,정호진,,2022/1Q,2022
162,4,아니 왜 갑자기 주먹왕 랄프 시즌1이 없어진거죠?그거 며칠 전까지만 해도 봤었는데 갑자기 2빼고 사라졌어요.이거 제발 어떻게 좀 해주세요,2022-03-02 16:02:59,chhtrrjstrudhmchkgjtstkaots,주먹왕 랄프 시즌1이 사라짐,2022/1Q,2022
3136,5,좋아요,2022-03-02 22:08:58,김기성,,2022/1Q,2022
1220,3,"유플러스 요금제랑 구글플레이랑 헷갈려서 잘못결제되었는데, 구글로 결제된거 환불해주세요",2022-03-02 22:32:52,ho oasis,,2022/1Q,2022
1764,1,구독취소가 왜이럽니까,2022-03-03 01:11:42,Hana Yeom,,2022/1Q,2022
324,1,앱 편의성이 너무 구리네요. 작은창 설정도 안되고..와우..가입한지 5분만에 구독해지했어요.,2022-03-03 04:12:17,Yoon Kyung Min,,2022/1Q,2022
1336,1,구독 취소 하려고 하면 구글 플레이스토어로 넘어가서 안되거 강제로 돈만 뜯어가네,2022-03-03 04:20:12,걷는사람 마르코Camino Marco,,2022/1Q,2022
836,1,가입하면 후회함 마블영화 빼면 볼것도 하나 없고 이중과금에 환불도 안되는 베짱 쓰레기 OTT 서비스임,2022-03-03 13:00:08,Kwangmin Choi,,2022/1Q,2022
1232,3,배속 없는게 너무 큽니다..,2022-03-03 14:17:59,BJ쵸티,,2022/1Q,2022
853,3,플스에서도 글자 정렬을 해주셨음 좋겠네요,2022-03-03 16:33:22,기억,,2022/1Q,2022
679,1,어플 실행하면 자꾸 먹통되고 안열립니다. 볼 수가 없어요.,2022-03-03 19:28:57,HI Kim,,2022/1Q,2022
845,4,완다비전 잘 봤습니다. 재미있네요.,2022-03-03 21:28:17,조준형,,2022/1Q,2022
1236,4,아울하우스 시즌2가 한국에서 올해안에 나왔으면 좋겠어요.,2022-03-04 01:24:25,브래스터,,2022/1Q,2022
956,1,"""Hdcp"" problem was detected on Disney Plus to prevent content reproduction. Please solve it.",2022-03-04 06:09:34,3837262538394947,Please solve it.,2022/1Q,2022
550,1,미드보는데 스페인어 나오면 자막이 안나옴. 잘보다가 흐름이 끊김. 유료인데 보는데 자막 개판. 인터넷 번역가만도 못함.,2022-03-04 08:17:28,김국환,,2022/1Q,2022
318,1,"결제 괜히 했네요. 콘텐츠도 많이 부족하고, 무엇보다 내셔널지오그래픽 때문에 결제한건데 이거 무슨 몇년전부터 지금까지 시리즈로 방송 중인 프로그램(wicked tuna)도 없네요? 암튼 넷플릭스 따라가라면 10년 더해도 안될듯",2022-03-04 10:55:19,뽈락,,2022/1Q,2022
323,1,결제한지 5분만에 환불요청합니다. 새로 영상본거 하나도 없고 다운받은것도 없어요 데어데블 디지니플러스에 간다고해서 구매했는데 3월 16일에 나온다고하네요. 바로 환불해주세요,2022-03-04 21:30:24,이준서,,2022/1Q,2022
172,3,크롬캐스트로 큰 화면에 재생했을때 자막이 너무 작게나옵니다. 다른 ott서비스들은 그런문제가없는데 디즈니플러스만그래요. 빨히좀 해결해주세요,2022-03-05 03:01:36,크롬 ㅇㅇ,크롬캐스트 자막 크기 조절안됨,2022/1Q,2022
3140,1,Forever loading.....,2022-03-05 14:48:54,Soon hyun Yoon,,2022/1Q,2022
1072,4,알림 어떻게 끄나요?? 앱 설정에도 알림 끄는 게 없네요??,2022-03-05 19:10:27,고양이,,2022/1Q,2022
1058,1,한달째 오류 이거 뭐 접속이 돼야 취솔하든 뭘하든 하지,2022-03-05 19:57:01,존ᄏ의 캠핑하이,,2022/1Q,2022
3138,5,굿,2022-03-05 20:36:27,이인하,,2022/1Q,2022
451,1,미드 캐슬 보고싶어서 오늘 가입하고 결제했는데...시즌1~시즌3 뿐이네ㅜㅜ 시즌8까지 있는 미드인데ㅜㅜ 언제 올려주는거에요~?!,2022-03-06 04:35:19,박소영,,2022/1Q,2022
271,1,"왜 안하나요?
1. 앱에 더 오래 머무르게 하기 위해서?
2. 작품들을 제대로 보게하기 위해서?

둘다 사용자들이 선택해야할 문젠데 왜 선택권을 안주나요? UX가 너무구려요",2022-03-06 06:21:24,정아킴,배속기능 넣는거 어려운것도 아닐텐데,2022/1Q,2022
220,1,배속 조절기능도 없고 다음편 이어보기 기능도 없고 기본적인 플레이어 기능도 안되어 있네요 불편해요,2022-03-06 11:26:48,YE Kim,,2022/1Q,2022
3321,5,좋아요,2022-03-06 14:06:45,이태정,,2022/1Q,2022
3444,5,그리고나서,2022-03-06 19:36:35,임현숙,,2022/1Q,2022
803,1,저번달에 결제했는데 어째서 이번달에 자동결제가되죠? 이거보시면 즉시환불 요청합니다. 그리고 왜 멤버십취소를 10번이상 눌러도 아무런변화가 되지않죠? 이거보시는분들 절대 디즈니설치마시고 넷플릭스 보시는거 추천드립니다 절대디즈니에게 돈쓰지마세요,2022-03-07 00:47:53,공부가제일좋아,,2022/1Q,2022
60,3,"다른건 다 좋아요. 근데, 자막기능만 어떻게 해주시면 안되나요? 마블영화를 볼려하는데 한국어로 듣는건 좀 이상해서 오리지널로 영어음성으로 하고, 한국어자막으로 볼려하는데... 자막이 한국어음성으로 설정해서 비교했을때랑 너무 다르고 안 맞아요.. 뭔가 로봇이 딱딱하게 번역한 느낌? 이여서 한국어자막으로는 도저히 마블같은 외국영화를 못 볼거같아요... 다른건 다 좋으니 자막기능좀 개선해주실 수 없나요? 부탁드려요 ㅠㅠ",2022-03-07 01:46:52,김영진,,2022/1Q,2022
3142,4,ㅅㄱ리ㅣ,2022-03-07 10:55:57,송유진,,2022/1Q,2022
1640,1,드라마 볼려고 어플 깔아서 결제 하고 했는데 드라마도 없고 환불도 안돼고 참 별루네요,2022-03-07 11:47:16,확킬조심해,,2022/1Q,2022
1595,5,디즈니 최고오~! 업데이트 많이 해주세요^-^,2022-03-07 15:55:04,최잘또,,2022/1Q,2022
684,2,3월4일 자동결제라고 하더니 3월3일날 결제되고 결제된다음 취소했더니 볼 수도 없게 해놨네요 환불어디서 받나요?,2022-03-07 17:24:38,이종현,,2022/1Q,2022
675,1,며칠째 핸드폰에서 안들어가져요.. 지웠다 깔아도 안돼요.,2022-03-07 17:45:52,감자는맛있어,,2022/1Q,2022
228,1,리뷰가 자꾸 사라지네요 자막 개선이 필요해요 자막 수준 자막 크기도 너무 구려요 번역의 질이 너무 낮아요 자막 스타일 설정도 폰이던 피시던 앱이던 다 동일하게 설정할 수 있게 개선했으면 하네요 그리고 현재 디즈니 작품이 스마트 티비로 재생이 안되네요 죄다 안돼요 왜이러는거죠?,2022-03-07 18:53:18,윤설미,,2022/1Q,2022
393,1,"자막? 자막 없는 부분 은근 있음, 컨텐츠? 디즈니라고 해서 기대했더니 없는거 투성이, 화질? 나쁘지 않음, 연결&동영상플레이부분 오류 은근 많음.....왜...결제했을까....",2022-03-07 19:17:54,폰지,,2022/1Q,2022
3141,1,닌자고 래고,2022-03-07 21:05:28,최정화,,2022/1Q,2022
833,4,지원하는 스마트티비 종류가 많아지면 좋겠어요. 넷플릭스는 되는데,2022-03-08 09:14:17,Kuu Ku,,2022/1Q,2022
55,3,"1.배속:답답(미국거라 한국인의 빨리빨리 성격을 맞춤 못하는 걸까?)
2.화면 밝기:궁금(영화속 어두운 부분은 잘 안보여 밝기를 하렬는데 없네?화면속 뭐가 뭔지 몰라 궁금해 미*것같음)
3.튕김:짜증(게임하면서 영화보기 꿀잼인데 화면 작아지면 화질👇🏻다시 보려면 튕김 짜 to the 쯩)
이외 댓글보면 등등인데 좀 고쳐주세요",2022-03-08 09:34:43,뤼륄,이건 아쉽다 Top3,2022/1Q,2022
540,5,디즈니플러스 넘 재밌어요!!,2022-03-08 10:09:28,🤬너무 싫어🤬🤮,넘재밌게 잘보고있어요!!,2022/1Q,2022
1580,2,항공수사대 전시즌 올려주세요ㅠㅠㅠㅠ 갤럭시 PIP모드 지원 좀 해주세요ㅠㅠㅠㅠ,2022-03-08 11:53:25,픽투,,2022/1Q,2022
217,4,"지막 크기 설정이 안 되는 ott 라뇨....
자막 크기 때문에 폰으로 가끔 보는 것 외에는 
전혀 손이 안 갑니다...
이 문제 때문에 끊을까 고민 중이에요.
제발 앱 자체에서 자막 크기 설정하는 것 추가해주세요.",2022-03-08 15:04:35,Acoustic dayz,자막 크기 설정을 제발 앱 자체에 점 넣어주세요,2022/1Q,2022
1247,2,자꾸 재생이안됨 기가지니에결제하는게좋을듯,2022-03-08 16:06:17,덕쿠빵,,2022/1Q,2022
1341,3,사용하지도않고가입해지한지가언제인데카톡을보냅니까이동통신사에알아보니깟해지됬다는구먼,2022-03-08 16:33:01,김용일,,2022/1Q,2022
1292,1,크롬캐스트 자막이나 빨리 고쳐줘요 개구림,2022-03-08 22:20:34,Adreey ikll,,2022/1Q,2022
723,3,좀 더 다양하게 있었으면 좋겠어요~,2022-03-09 00:16:22,삼겹살마이쩌,좀 더 다양했으면,2022/1Q,2022
1927,1,도대체 해지 어떻게 하는거야,2022-03-09 00:21:02,소리뿌뿌,,2022/1Q,2022
979,1,개노잼을 넘어선 핵노잼,2022-03-09 03:43:56,넥슨 현질 왜함??,우웩,2022/1Q,2022
545,3,다양하고 많은 콘텐츠보려면 꼭필요해요,2022-03-09 05:53:36,투수양현종,배속기능 빨리 넣어주세요,2022/1Q,2022
870,5,제곧내,2022-03-09 06:04:51,마초킹777,재밌어요!,2022/1Q,2022
468,5,정말 따봉! 추천드려요.거의 2일에 한번씩 새ㅐ로운 영화가 나와요! 어쨌든 굿~,2022-03-09 11:04:37,이수현,,2022/1Q,2022
687,5,휴대폰에서 성인인증 받으려면 앱을 깔아야해요. 앱없이 성인인증 받으려다 안되서 나는 매우 빡쳤다. 하지만 별 다섯개드립니다. 나는 관대하다.,2022-03-09 12:47:14,만달로리안만달로리안,,2022/1Q,2022
2815,1,저능아들이 만든 앱,2022-03-09 12:55:37,asdf afd,,2022/1Q,2022
365,1,"자막 좀 크게 해달라구요!!!!!!!!!!!!!!!!!!!!
구글에 업데이트 뭐 받아야 한다며 안해요??
정말 디플 코리아 직원들 전부 중년 직원들임?
아니면 디즈니 매니아가 아닌거임???",2022-03-09 13:33:41,나혼자게임,"크롬케스트 3,4세대",2022/1Q,2022
676,1,"크롬캐스트로 보는데, 자막이 꼬딱지만하게 나와요",2022-03-09 14:17:18,MJ Cho,,2022/1Q,2022
419,1,컨텐츠 갯수는 말할 것도 없고 자막이 무슨 옛날 불법다운 자막 그대로 긁어 온 느낌. 뭔소린지도 모르겠고 같은 시즌 내에 존대했다가 반말했다가 통일성도 없이 자막검수도 안하나 봄. 컨텐츠 설명은 불친절해서 보려다가도 짜게 식게 만드는 재주가 있음. 무료라면 모르겠는데 돈주고 이런 불친절함은 굉장히 불쾌함. OTT 중 단연 최악.,2022-03-09 15:47:18,이주연,,2022/1Q,2022
320,1,결제 후 잘 사용하다가 어느날부턴가 앱을 열었는데 계속 로딩 멈춤..ㅡㅡ 지웠다가 깔아도 똑같음.. 진짜 노답,2022-03-10 02:51:33,Jungmyung lee,,2022/1Q,2022
1238,1,구글결제유도해놓고 연간구독 해지는 안되는 이상한 곳.소보원신고해도 이 큰기업은 벌금 쬐금내면그만. 구글결제로 연간구독할때 신중하세요.중도해지 안됩니다.,2022-03-10 05:12:09,김효정,,2022/1Q,2022
594,4,"마블과 스타워즈 영화는 극장에서 다 보았기 때문에 보바펫 같은. 시리즈. 물이 더 많이 나오길 기대합니다

저는 마볼보다 스타워즈를 더 좋아합니다 

그리고 내셔널지오그래픽은 한국말 더빙이 필요합니다 왜냐하면 집에서는 Tv시청만 하는 것이 아니라 밥도 먹고 헬스도 하면서 보기 때문 입니다

부탁해요",2022-03-10 06:22:18,설동용,디즈니 감상평가,2022/1Q,2022
1843,5,아주 좋네요,2022-03-10 12:30:19,HEEJEONG EOM,,2022/1Q,2022
405,1,한국사람이라고요.아니 앱 자체에서 언어를 바꿔주는 기능을 만들던가해야지 g메일로 등록하면 다 외국인인줄 아나 불편하구만 멍청해,2022-03-10 13:20:45,야메야메로,로그인을하면 외국어만 나오네요,2022/1Q,2022
32,2,우선 당황스러운게 한글로 된 디즈니+페이지의 설명을 읽고 결제하고 앱도 깔고 연결되는 순간 영어페이지로 넘어가요^ ^;저는 제가 잘못 들어간 줄. 컨텐츠 모두 다 영어에요. 따로 서비스를 한다기보다 기본 디즈니앱의 접근권을 열어준 느낌?자막에 Korean고를 수 있는거? 영어나 컨텐츠 모르면 접근성이 엄청 떨어져요. 깔면서 광고거부했는데 광고는 오고 그걸 끄라는 설명 기능이 앱에 없고 이리저리 찾다 한글 설명된거는 장황한 번역체느낌이라 사용자에게 도움이 안되요. 자막도 너무 작고. 오프닝스킵말곤 서비스가 없는거 같아요. 그냥 컨텐츠 열리는 창구? 광고도 많이하던데 서비스하면서 이정도밖에 준비안했나란 생각이 들고 우리나라는 컨텐츠도 빠르고 it도 강한데 여기서 이런 서비스를?이란 생각도 들고 그러네요. 이게 첫인상이고요 한달써보고 점수를 올리던지내리던지 할께요. 국내에서 못본 디즈니 컨텐츠가 있겠지하고 별한개 더 드립니다. 화이팅하세요! 저희도 화이팅할께요!,2022-03-10 21:46:15,JY Gim,,2022/1Q,2022
3133,5,굿..........,2022-03-10 23:45:36,박예은,,2022/1Q,2022
1244,2,왜 지워요 4번째! 더빙 말고 자막 만들어주세요,2022-03-10 23:58:20,[탐험가]붉은여우,,2022/1Q,2022
1614,1,"12일 정기결제라면서 11일에 돈빼가고 환불 안해주는 미친 ott 다신 안 쓴다,.,",2022-03-11 01:10:50,김서연,,2022/1Q,2022
652,5,"카톡창에 오늘 개봉이라고 광고가 떠서 
앱 업데이트도 하고 
몇 번이나 재시작 했는데도 아직 안나오네요.

심지어 카톡 광고판에는 스트리밍 중이라고 나오는데 
예고편만 나오네요!!!! 

진짜!!",2022-03-11 01:47:22,이읏,메이의 새빨간 비밀,2022/1Q,2022
505,2,"재생속도 조절되게 해주세요
컨텐츠가 많이 없네요 컨텐츠 찾는것도 불편하고요
자막이 안맞는것도 있어요",2022-03-11 05:25:02,소풍놀이,재생속도 조절되게 해주세요,2022/1Q,2022
2270,1,어플 진짜 불편하네,2022-03-11 08:49:20,라떼한잔,,2022/1Q,2022
361,5,즐겁게해줘서 짐심으로 고맙습니다! 더좋른 영상 부탁해용^^,2022-03-11 09:59:15,문정리멧돼지,고마워요,2022/1Q,2022
3124,1,한글지원,2022-03-11 10:38:29,박병헌,,2022/1Q,2022
213,2,처음에는 돈을 내고 들어가야됩니다. 별에별 영화들이 다 있고요 첨에 돈내면 나중에는 모든영화를 다 볼수있습니다. 폰으로보면 겁나게 작고 탭이나 티비로 보면 겁나게 큽니다. 별은 2점드리고요 한번 깔아보세요 돈 낼수있는분만..,2022-03-11 17:29:49,하늘하트,,2022/1Q,2022
313,1,"디즈니 애니나 마블시리즈 팬이 아닌이상 볼거 진짜 없고 미드나 영화도 진짜 몇개없음. 있어도 완전 옛날거. 거기다 로딩 엄청 길고 계속 끊기다가 빵빵 잘 되는 내 와이파이 탓을 하며 영상 멈춤. 쿠팡회원한태 공짜로 보여주는 쿠팡플레이보다 볼게 더 없다면 말 다한거지. 9900원 아깝다. 절대 비추. 심슨가족 있는거 때문에 끊었는데 그거 빼면 볼게 이렇게까지 없을줄은 몰랐다. 아, 여러가지 언어로 음성이랑 자막 지원하는건 매우 마음에 들었음.(근데 한글 자막은 인터넷에 떠도는 아마추어들이 번역한걸 그대로 긁어왔는지 오역부분도 많긴 함 ㅋㅋ)",2022-03-11 17:42:16,Aris Lee,,2022/1Q,2022
751,5,마블의 드라마와 영화 말고는 볼게 없어요. 구독 취소 했다가 1~3년 뒤에 한달 동안 몰아보고 다시 구독 취소하는게 이득입니다,2022-03-11 20:08:16,크오오,,2022/1Q,2022
1237,3,팔콘앤윈터솔져가 없고 저는 캡틴아메리카 윈터솔져도 없음 그거 볼려고 했는데 환불도 안돼고 좀 그닥그럼,2022-03-11 20:11:00,E Y,,2022/1Q,2022
1940,1,성인인증 오류 아무리 성인인증을 해도 먹질 않네요 하 짜증납니다,2022-03-11 22:22:26,bhs5352,,2022/1Q,2022
677,1,1월쯤 폰살때 가입만 하고 이용안하다가 오늘 처음 로그인시도하는데 비번3번쯤 틀리니 ip차단되는 어메이징한 경험!,2022-03-11 23:34:42,오은지,,2022/1Q,2022
1396,1,제발... 크롬캐스트 자막크기좀 어떻게 해주세요 몇달째 이게뭡니까...,2022-03-12 00:12:33,JM PARK,,2022/1Q,2022
1118,1,로딩 오류가 있음 디즈니플러스 페이지에서 진행이 멈춤,2022-03-12 07:58:13,BJ미키짱,,2022/1Q,2022
