,userName,content,score,at
19121,Google 사용자,최고,5,2019-11-27 18:29:25
19122,Google 사용자,Good,5,2020-02-26 13:05:39
19123,Google 사용자,빠져든다.,5,2019-11-16 13:21:09
19124,Google 사용자,좋아요😄,5,2019-11-18 20:21:39
19125,Google 사용자,짱짱,5,2019-11-17 00:06:12
19126,Google 사용자,좋아요,5,2020-03-11 20:36:14
19127,Google 사용자,좋아요,5,2020-02-25 21:28:31
19128,Google 사용자,굿,5,2019-11-17 15:21:52
19129,Google 사용자,굿,3,2020-02-16 11:02:12
19130,Google 사용자,최고,5,2019-11-14 08:41:30
19131,Google 사용자,Good,5,2020-02-13 18:47:48
19132,Google 사용자,깔끔하고 편하다,4,2020-02-09 00:31:13
19133,Google 사용자,최고,5,2019-11-08 08:33:13
19134,Google 사용자,좋음,5,2020-02-06 19:44:08
19135,Google 사용자,좋아요,5,2019-11-14 22:22:58
19136,Google 사용자,굿,5,2019-11-06 03:00:38
19137,Google 사용자,굿,5,2019-11-10 22:50:51
19138,우지윤,Fun,5,2020-05-13 09:45:24
19139,Google 사용자,굿굿,5,2020-02-13 00:34:20
19140,Google 사용자,좋아,5,2020-03-03 21:28:32
19141,Google 사용자,굿,5,2019-11-14 23:35:17
19142,Google 사용자,만족만족,5,2019-11-14 01:29:29
19143,Google 사용자,0일,4,2019-11-17 10:26:56
19144,Google 사용자,에에,5,2019-12-27 20:53:05
19145,Google 사용자,최고입니다,5,2019-11-06 21:07:16
19146,Google 사용자,Es buena pero quiero instalarla en otro dispositivo y no me aparece en mi playstore,4,2019-11-01 03:06:11
19147,Google 사용자,굳,4,2020-01-26 19:49:16
19148,Google 사용자,굳,5,2020-01-28 15:15:35
19149,Google 사용자,굿,5,2019-11-02 00:30:26
19150,Google 사용자,좋아요,5,2019-12-15 05:44:38
19151,Google 사용자,굿,5,2020-01-22 20:43:35
19152,Google 사용자,Good quality,5,2019-11-08 03:54:41
19153,Google 사용자,엄지 척,5,2019-11-04 22:29:47
19154,Google 사용자,지은서,5,2019-11-02 21:29:24
19155,Google 사용자,Good,5,2019-11-06 20:34:49
19156,Google 사용자,good,4,2019-12-22 21:15:40
19157,Google 사용자,I am korean user of this app and I gotta say that the new update on subtitles are really just BAD why there are black screen behind those sub I mean they r so annoying. I hope you guys re-update subtitles and bring back the old ones. Besides from that I am very satisfied with this app :) Thx for the original subs update :):),4,2019-10-27 10:11:10
19158,Google 사용자,업데이트 하고나서 영화추천 뜨는게 몰라볼정도로 좋아졌어요 ㅎㅎ 최고입니다,5,2019-10-30 18:51:11
19159,Google 사용자,자막 무슨일이냐 글씨만 적으면 되지 검은색 테두리 때문에 화면 가린다,1,2019-10-26 19:02:11
19160,Google 사용자,갑자기 자막에 왠 검정 배경이 생겼나요 이거 영상보는데 하나도 집중안됩니다 제발 더 안바랄테니 있는거나 망치지 마세요 한달에 만이천원씩 결제되는 유료앱이 개선한다고 할때마다 이렇게 불편한 부분 하나씩 만들어내는것도 재주인듯,2,2019-10-26 11:20:43
19161,Google 사용자,굳,5,2020-01-19 18:03:54
19162,Google 사용자,굿,5,2020-02-09 16:55:41
19163,Google 사용자,좋음,5,2020-01-14 16:22:25
19164,Google 사용자,굿,5,2020-01-16 17:59:50
19165,Google 사용자,굿,5,2020-01-18 21:51:23
19166,Google 사용자,좋습니다,5,2019-10-24 16:06:45
19167,Google 사용자,Good,5,2020-01-30 23:57:38
19168,양해옥,비싸요,1,2021-06-18 13:37:56
19169,Google 사용자,지금 겔럭시 s105g 쓰고있는데 이유없이 자동으로 계속 재생이 중단됩니다 수정 부탁드려요 I'd like to complain about unreason pause It's just keep unexpecte paused Please fix this problem I'm using galaxy s105g,1,2019-10-19 15:13:50
19170,Google 사용자,좋아요~~,5,2020-01-14 15:44:51
19171,Google 사용자,ㅋㅋㅋ 즐,5,2020-02-04 16:34:55
19172,Google 사용자,굿,5,2019-11-18 20:47:47
19173,Google 사용자,좋네요,5,2020-01-09 00:59:28
19174,Google 사용자,편함,5,2019-10-20 11:13:41
19175,Google 사용자,좋아요,5,2019-10-22 02:14:54
19176,Google 사용자,굿,5,2019-10-15 15:25:44
19177,Google 사용자,좋다,5,2020-01-16 13:39:41
19178,Google 사용자,굿,5,2020-01-12 14:35:28
19179,Google 사용자,굿,5,2019-10-19 00:33:58
19180,김은정,굿,5,2021-09-11 08:28:41
19181,Google 사용자,조아요,4,2019-10-31 00:00:07
19182,Google 사용자,쓰레기 앱,1,2019-10-20 09:03:09
19183,Google 사용자,짱,5,2019-10-27 22:46:16
19184,Google 사용자,Good,5,2020-01-09 19:48:43
19185,Google 사용자,쩔음,5,2019-10-16 14:35:42
19186,Google 사용자,Good,5,2020-01-10 00:30:57
19187,푸르딩동,꿀잼,5,2021-10-09 08:54:43
19188,Google 사용자,회원이엇다가 다른결제때문에 중단햇지만 미드시리즈를 좋아한다면 당장보십시요 2년인가 만에 iptv를 통해 다시 가입햇는데 와우 신작과 컨텐츠가 열배는 늘엇네 역시 최고여 ㅋ,5,2019-10-13 16:39:09
19189,Google 사용자,좋아 씨댕,5,2019-10-13 16:01:00
19190,Google 사용자,너무 좋습니다,5,2019-10-13 09:02:04
19191,Google 사용자,넷플릯! 짱,5,2020-01-18 22:07:16
19192,Google 사용자,굿,5,2020-01-02 12:02:38
19193,Google 사용자,굿,5,2019-10-15 18:34:19
19194,Google 사용자,최고,5,2019-10-14 14:34:41
19195,Google 사용자,좋음,5,2019-10-15 20:30:47
19196,Google 사용자,대만족 합니다,5,2020-01-02 19:49:19
19197,Google 사용자,Help me,1,2019-10-15 18:36:39
19198,Google 사용자,안됨?,5,2019-10-15 22:22:30
19199,Google 사용자,good,4,2019-10-18 21:26:48
19200,Google 사용자,좋다!no more talk,4,2019-10-02 13:04:45
19201,Google 사용자,3343년2,5,2019-10-20 03:26:31
19202,Google 사용자,호호하하,5,2019-10-03 20:08:27
19203,Google 사용자,굳,5,2020-01-09 23:54:42
19204,Google 사용자,굳,5,2019-10-02 21:26:53
19205,Google 사용자,굿,5,2020-01-09 09:46:44
19206,Google 사용자,좋아요,5,2019-10-28 03:20:51
19207,Google 사용자,좋아요,5,2019-12-18 11:56:36
19208,Google 사용자,좋습니다,5,2020-01-07 12:07:48
19209,Google 사용자,좋아요,3,2019-10-06 16:56:27
19210,Google 사용자,가성비짱,5,2019-12-30 00:06:21
19211,Google 사용자,쏘쏘,3,2019-10-08 23:52:35
19212,Google 사용자,Good,4,2019-10-06 16:25:51
19213,Google 사용자,안드로이드 기기 인증 좀 일괄적으로 해주세요 고화질 재생 하도록,2,2019-09-24 14:34:28
19214,Google 사용자,최고 !!,5,2019-10-01 15:01:38
19215,Google 사용자,뭐 ㅁ,4,2019-10-01 13:33:40
19216,Google 사용자,Its a graet app for jdsh,5,2020-01-31 15:07:30
19217,Google 사용자,완벽함,5,2019-09-28 21:13:16
19218,Google 사용자,조아,5,2019-09-27 02:13:47
19219,Google 사용자,좋아요,5,2019-10-01 14:13:55
19220,Google 사용자,대박,5,2019-12-25 10:40:54
19221,Google 사용자,굿,5,2019-12-25 03:05:09
19222,Google 사용자,굿,5,2019-10-19 01:32:32
19223,Google 사용자,좋아요,5,2019-12-19 02:05:02
19224,Google 사용자,굿,5,2019-09-25 15:17:20
19225,Google 사용자,좋음,5,2019-12-28 23:19:46
19226,Google 사용자,너무 좋아용,5,2019-09-30 20:41:51
19227,Google 사용자,개꿀띠,5,2019-12-19 01:14:33
19228,Google 사용자,메렁,5,2020-03-01 22:49:53
19229,Google 사용자,When are you gonna fix the S10 issue? Is it so hard to utilise the punch hole display? It's been a long time since the phone was released and still nothing. The HDR feature also does not work as it should. Disappointed.,3,2019-09-29 00:39:02
19230,Google 사용자,amzing app. can store then can see anywhere. if adding for multi language. it may be much better.,4,2019-09-21 15:08:11
19231,Google 사용자,화원가입 꼭 하나요?,5,2019-09-26 10:05:50
19232,Google 사용자,컨텐츠 부족,1,2019-09-20 14:53:36
19233,Google 사용자,좋은 엡,5,2019-09-18 05:10:47
19234,Google 사용자,최고 ㅋ,5,2019-09-24 18:06:44
19235,Google 사용자,좋음,5,2019-09-23 21:05:03
19236,Google 사용자,좋았어요,5,2019-09-27 20:40:31
19237,Google 사용자,굿,4,2019-09-23 16:40:55
19238,Rebecca,화면이 검게 나오거나 멈추는 현상도 너무 자주 있고 마지막으로 본 곳에서 이어보기가 안 되네요.,1,2020-09-08 23:46:32
19239,Google 사용자,최고에요,5,2019-09-18 01:04:06
19240,Google 사용자,완전 좋음,5,2019-09-19 08:02:52
19241,Google 사용자,굳,5,2020-01-12 21:29:02
19242,Google 사용자,굿,3,2019-09-17 09:11:30
19243,Google 사용자,좋습니다,5,2019-09-17 06:36:11
19244,Google 사용자,Good,5,2019-12-25 19:31:47
19245,Google 사용자,Good,5,2019-12-11 17:54:20
19246,Google 사용자,완전 좋아용♡,5,2019-09-13 14:25:30
19247,Google 사용자,볼거 많음,5,2019-09-12 13:52:16
19248,Google 사용자,역시 최고,5,2019-09-12 14:56:24
19249,Google 사용자,조아요,5,2019-09-21 20:00:16
19250,Google 사용자,조아요,4,2019-10-25 08:00:47
19251,Google 사용자,굿,5,2020-02-13 01:28:16
19252,Google 사용자,굿,5,2019-09-12 14:20:39
19253,Google 사용자,짱,5,2019-09-12 16:27:45
19254,Google 사용자,굿,5,2019-09-07 16:43:18
19255,Google 사용자,굿,5,2020-03-19 10:13:33
19256,Google 사용자,항상 큰 불만은 자막에서 생기는 거 같네요. 다운로드 해서 볼 경우에 자막이 뜨자마자 지나가 버리는 문제가 발생합니다. 모든 자막은 아닌데 짜증날 정도로 빈번해요. 수정 부탁드립니다.,2,2019-08-30 12:56:56
19257,Google 사용자,동영상이 화면이 깨져서 재생됩니다 돈주고 보는건데 이래도 되는건가요?안고치실건가요?한두번도 아니고 매번 이러니 화가나네요,1,2019-09-01 19:01:54
19258,Google 사용자,좀만 더 개선하자.,4,2019-09-11 20:52:50
19259,Google 사용자,ㅣ지지지지지지지짖,4,2019-11-17 16:33:40
19260,Google 사용자,최고다.,5,2019-08-28 19:40:56
19261,Google 사용자,불편함,1,2019-08-30 08:57:26
19262,Google 사용자,굳이예요,5,2019-09-11 18:17:59
19263,Google 사용자,유익함,4,2019-11-26 10:21:40
19264,Google 사용자,쓸만함,5,2019-11-21 17:25:00
19265,Google 사용자,보통 굿,4,2019-09-12 19:52:34
19266,Google 사용자,굳,5,2019-08-31 03:15:46
19267,Google 사용자,굳,5,2019-12-12 10:13:52
19268,Google 사용자,굿,5,2019-09-08 16:34:49
19269,Google 사용자,굿,5,2020-01-26 10:26:51
19270,Google 사용자,굿,5,2019-11-29 00:56:45
19271,Google 사용자,최고,5,2019-09-13 22:13:57
19272,Google 사용자,굿,4,2020-03-25 12:18:33
19273,Google 사용자,굿,3,2019-08-29 17:20:55
19274,Google 사용자,좋음,5,2019-12-07 12:10:36
19275,Google 사용자,굿굿,5,2019-09-14 01:22:51
19276,Google 사용자,Please !!!! integrated caption !!!! 😭😭,3,2019-10-11 09:34:26
19277,Google 사용자,너무좋아여,5,2019-09-03 20:10:04
19278,jinwoo an,오류???,1,2020-05-20 01:04:44
19279,Google 사용자,🍒😋,5,2020-01-01 02:30:44
19280,Google 사용자,❣❣❣❤❤❤❤❤❤,5,2019-09-04 22:46:02
19281,Google 사용자,Good,5,2019-12-22 21:55:53
19282,Google 사용자,재밌음,5,2019-09-11 09:08:57
19283,Google 사용자,I watch Netflix too much!,5,2019-09-04 16:36:44
19284,Google 사용자,HDR영상 노트9에서 재생시에 어두워서 보이지가않네요,1,2019-08-24 19:20:41
19285,Google 사용자,좋아용 ㅎㅎ,5,2019-11-17 18:13:48
19286,Google 사용자,절대존엄,5,2019-12-07 22:53:19
19287,Google 사용자,감사합니다,5,2020-03-04 17:00:35
19288,Google 사용자,만족 다양,4,2019-11-14 23:12:12
19289,Google 사용자,좋아요,4,2019-11-24 23:08:46
19290,Google 사용자,좋아요,5,2020-04-27 19:32:50
19291,Google 사용자,좋아요,5,2019-08-25 08:01:57
19292,Google 사용자,굿,5,2019-08-27 08:29:03
19293,Google 사용자,좋아좋아,5,2019-11-15 19:37:28
19294,Google 사용자,굿즈,5,2019-12-01 21:23:28
19295,Google 사용자,Good : 1.Lots of contents(especially original contents) 2. Convenient to use with my family. 3. Nice recommendation algorithm. Bad : 1.should add 5 sec move to both backward&forward.(10sec is too long) 2. inappropriate subtitles(it is a serious problem. Makes me want to do it for free) 3. Sometimes bad quality of video.,3,2019-08-26 20:49:40
19296,Google 사용자,좋ㅇㅏ요,5,2019-08-23 09:56:54
19297,Kevin Kim,자꾸 오류납니다.,1,2020-05-29 00:22:03
19298,Google 사용자,좋아요,5,2019-08-21 05:56:06
19299,Google 사용자,좋음,5,2019-12-28 11:57:09
19300,Google 사용자,재밌다,5,2020-01-13 14:07:39
19301,Google 사용자,굿,5,2019-08-20 02:26:43
19302,Google 사용자,좋아요,5,2019-11-22 15:28:27
19303,Google 사용자,굿,5,2019-08-14 23:33:17
19304,Google 사용자,굿뜨^^!,5,2019-08-17 01:30:48
19305,Google 사용자,Lovin it,5,2019-08-20 00:08:32
19306,Google 사용자,짱,1,2020-01-27 17:29:51
19307,Google 사용자,없음,5,2019-08-19 22:50:32
19308,Google 사용자,👍👍,5,2019-11-19 20:43:03
19309,Google 사용자,굿!!!,5,2019-08-17 15:42:48
19310,Google 사용자,좋아영,5,2019-08-18 01:56:07
19311,Google 사용자,최고입니다,5,2019-08-12 00:14:46
19312,Google 사용자,i cant download🤬,1,2019-08-12 19:11:42
19313,Google 사용자,좋아요,4,2019-08-08 23:19:06
19314,Google 사용자,좋음,5,2019-08-07 02:22:08
19315,Google 사용자,좋아요,4,2019-08-08 04:51:37
19316,Google 사용자,굿,5,2019-08-15 14:38:30
19317,Google 사용자,굿,5,2019-08-08 16:48:40
19318,Google 사용자,굿,5,2019-08-19 10:32:12
19319,Google 사용자,좋아요,5,2019-11-24 12:38:22
19320,Google 사용자,굿,5,2019-08-11 23:15:30
19321,Google 사용자,not good,1,2019-08-12 20:36:01
19322,Google 사용자,goog,5,2019-08-13 03:23:40
19323,조경,bad,1,2020-05-12 20:06:28
19324,Google 사용자,좋아용,5,2019-08-10 15:42:45
19325,Google 사용자,"It would be much more convenient if the users were allowed to watch the videos with two subtitles in different languages, especially for those who study English with tv series. I absolutely want this function and want to note that there are already some platforms that support this, to which I am willing to switch if it is not changed.",2,2019-08-07 06:06:28
19326,Google 사용자,소리만 들리고 영상은 끊겨요 전엔 잘됬는데 이거 어떻게 보상받죠?,1,2019-08-01 00:57:20
19327,Google 사용자,개발자 고소ㄱㄱ,3,2019-08-01 13:54:57
19328,Google 사용자,굿서비스,5,2019-10-29 11:06:58
19329,Google 사용자,굳굳굳,4,2019-08-07 20:20:50
19330,Google 사용자,굳,5,2019-08-04 11:09:18
19331,Google 사용자,굿,5,2019-11-03 16:23:19
19332,Google 사용자,좋습니다,5,2019-08-06 11:27:57
19333,Google 사용자,조아요,5,2019-08-05 02:05:04
19334,Google 사용자,굿,5,2020-01-10 21:21:12
19335,Google 사용자,잘쓰고잇습니다.,5,2019-07-30 08:28:49
19336,Google 사용자,베리굿,5,2019-07-29 13:39:48
19337,Google 사용자,보디가드 짱!,5,2019-07-24 22:23:43
19338,Google 사용자,굳,5,2019-07-30 01:58:18
19339,Google 사용자,굿,5,2019-10-19 19:08:31
19340,Google 사용자,좋아요,5,2019-07-24 21:00:03
19341,Google 사용자,최고,5,2019-07-24 00:55:17
19342,Google 사용자,좋아요,4,2019-10-17 15:46:37
19343,Google 사용자,개지림,5,2019-07-30 09:37:20
19344,Google 사용자,good,4,2019-07-28 08:12:17
19345,Google 사용자,예이,5,2019-07-31 00:41:18
19346,Google 사용자,"매월 결제 한번으로 동시에 최대 4명까지해서 가족들과 함께 어디서든 넷플릭스에서만 볼 수 있는 영화와 TV 프로그램을 볼 수 있었고 그 외 전 세계 다양한 영화와 드라마, 애니메이션 등을 끊임 없이 많이 볼 수 있어서 좋아요 :D 다만 일부 영화나 최신 영화, 일부 TV 프로그램은 아직 제공하지 않는 콘텐츠가 있어서 이 점은 좀 아쉽습니다. 추가로 간혹 자막 속도가 비정상적으로 빠르게 넘어가는 경우가 있긴 합니다.",4,2019-07-16 06:19:58
19347,Google 사용자,"그레이 아나토미는 왜 시즌 1,2하고 중간은 없고 한참 뒤로 가요?시즌3부터 볼려고 왓챠플레이 깔았어요;;",1,2019-07-16 18:15:12
19348,Google 사용자,자막...ㅡㅡ,2,2019-07-18 01:02:59
19349,Google 사용자,아주 좋았습니다,5,2019-07-21 22:40:12
19350,Google 사용자,it is good any countries,5,2019-07-16 16:45:17
19351,Google 사용자,완전 좋음,5,2019-09-11 19:06:47
19352,Google 사용자,좋은 앱,5,2019-07-16 21:16:02
19353,Google 사용자,너무좋다,5,2019-07-29 16:33:06
19354,Google 사용자,굿,5,2019-07-23 09:31:25
19355,Google 사용자,Whenever I open Neflix sudden pop up show up and said it has some conflicts itself and then I re-open it then it works plz solve this problem asap using Samsung GalaxyS9,1,2019-07-18 21:39:44
19356,Google 사용자,귿귿귿,5,2019-07-22 07:26:46
19357,Google 사용자,good !!!,5,2019-07-23 15:35:53
19358,Google 사용자,닷굳,5,2019-07-20 22:29:07
19359,Google 사용자,👆,5,2019-08-07 12:07:26
19360,Google 사용자,그저 갓갓갓,5,2019-07-02 15:42:15
19361,Google 사용자,짱!♥ㅇ♥,5,2019-07-16 00:20:17
19362,Google 사용자,안좋아요,1,2019-07-23 09:52:57
19363,Google 사용자,버퍼링 심각해,1,2019-07-05 23:20:52
19364,Google 사용자,좋네요.,5,2019-07-30 00:54:59
19365,Google 사용자,굿..........,5,2019-07-07 14:36:22
19366,Google 사용자,난 만족,5,2019-07-24 19:42:50
19367,Google 사용자,굿,5,2019-07-03 17:28:03
19368,Google 사용자,좋아요,5,2019-07-10 00:27:02
19369,Google 사용자,좋다,5,2019-07-15 18:24:35
19370,Google 사용자,좋아요,5,2019-07-03 11:11:48
19371,고냥이와 집사,좋음,5,2021-09-09 13:53:10
19372,Google 사용자,만족,5,2019-07-13 15:04:13
19373,Google 사용자,좋아요,5,2019-07-03 21:18:58
19374,Google 사용자,good~!,4,2019-09-25 09:16:53
19375,Google 사용자,"I don't know why it is not working since front page(red NETFLIX title) I tried several times and re-install again, but it is not still working.",1,2019-07-12 00:26:01
19376,Google 사용자,👍,5,2019-07-02 21:18:52
19377,Google 사용자,TV랑휴대폰같이보는데프로그램이너무다양해서눈을뗄수가없어요,5,2019-07-01 18:00:36
19378,Google 사용자,the abb is 😀 but to open it it's so hard to open,3,2019-07-01 10:24:51
19379,Google 사용자,굿우웃입니다,5,2019-07-02 08:26:27
19380,Google 사용자,"굿""~~~~~~~~~~~~~~~~~",4,2019-06-27 23:51:05
19381,Google 사용자,조아요,5,2019-07-01 10:16:48
19382,Google 사용자,좋아요,5,2019-06-30 03:22:57
19383,Google 사용자,굿,5,2019-06-26 22:56:13
19384,Google 사용자,굿,5,2019-06-26 02:30:54
19385,Google 사용자,자막 진짜 성의 없네요..그냥 소리나는 대로 적으면 어떡합니까; 중간중간 자막 빠뜨리는건 기본이고요..개인블로그나 역식자들이 더 성의 있게할듯하네요;; 오프닝이나 엔딩자막도 없고요ㅎ,1,2019-06-22 23:24:08
19386,Google 사용자,오렬려려려려러ㅕㄹ,3,2019-06-21 22:59:10
19387,Google 사용자,PLEASE PUT MORE KOREAN MOVIES!!!,2,2019-06-19 01:42:02
19388,Google 사용자,정말좋습니다,1,2019-06-21 01:18:28
19389,Google 사용자,굿,5,2019-06-22 10:18:03
19390,Google 사용자,굿,5,2019-06-27 09:51:15
19391,Google 사용자,좋아요,5,2019-06-26 11:33:17
19392,Google 사용자,좋아요,5,2019-06-22 20:34:18
19393,Google 사용자,쵝오,5,2019-06-22 07:44:06
19394,Google 사용자,좋아요,5,2019-06-22 22:56:58
19395,Google 사용자,쉿ㅡㅡㅡ,1,2020-04-15 00:50:17
19396,Google 사용자,풍부한 영화,5,2019-06-14 07:54:32
19397,Google 사용자,굿ㅋㅋ,5,2019-06-14 19:18:23
19398,Google 사용자,굿,5,2019-06-14 09:13:16
19399,Google 사용자,굿,5,2019-06-17 12:37:44
19400,Google 사용자,good surf :),5,2019-06-18 02:22:19
19401,Google 사용자,그냥 싫음,1,2019-12-09 08:43:25
19402,Google 사용자,very good,5,2019-06-15 11:40:24
19403,Google 사용자,짱,5,2019-06-18 18:02:16
19404,Google 사용자,good,5,2019-06-18 14:59:25
19405,Google 사용자,굳이네욥,5,2019-06-12 09:53:42
19406,Google 사용자,최고입니다,5,2019-06-13 03:01:32
19407,Google 사용자,굳,5,2019-06-11 17:19:49
19408,Google 사용자,좋아,5,2019-06-11 19:44:34
19409,Google 사용자,good ddd,5,2019-06-12 16:59:32
19410,Google 사용자,개지림,5,2019-06-12 09:18:11
19411,Google 사용자,내가왠만한건그냥넘어가주는데 이건진짜짜증난다 영화한번보고 앱을다시깔고..이걸벌써3일째한다 ㅋㅋ 빨랑고치시게,5,2019-06-11 12:45:10
19412,Google 사용자,best one now But needed to try more,4,2019-06-06 09:38:21
19413,Google 사용자,일본어 자막 부족 일본어 자막 추가 해주시고 일본어 자막 하고 한국어 자막 동시에 사용 가능하게끔 만들어주세요 특히 안드로이드 tv 유플러스 꺼요 제발 빨리해줘요ㅠ,2,2019-06-05 08:30:48
19414,Google 사용자,최고 great !,5,2019-06-08 05:34:03
19415,Google 사용자,최고입니다!,5,2019-06-14 00:31:08
19416,Google 사용자,아주 좋습니다.,5,2019-06-11 19:01:29
19417,Google 사용자,재미있습니다.,5,2019-06-11 08:01:39
19418,Google 사용자,설치즁,5,2019-10-15 13:23:58
19419,Google 사용자,역시 넷플릭스,4,2019-06-10 17:28:40
19420,Google 사용자,좋아요,5,2019-06-21 23:15:38
19421,Google 사용자,굿,4,2019-06-06 00:31:11
19422,Google 사용자,좋아요,5,2019-06-05 11:22:14
19423,Google 사용자,굿,5,2019-06-07 10:49:46
19424,Google 사용자,굿굿,5,2019-06-21 13:09:53
19425,Google 사용자,짱,5,2019-06-11 13:30:21
19426,Google 사용자,굳좝,5,2019-06-09 09:56:04
19427,Google 사용자,good,5,2019-06-06 07:58:57
19428,Google 사용자,짱,5,2019-10-01 20:17:26
19429,Google 사용자,good,5,2019-06-08 22:31:45
19430,김종혁,👍,5,2021-12-07 18:32:43
19431,Google 사용자,번역 좀 똑바로 해라 번역 수준도 쓰레기에 잠깐 보였다 사라지는건 또 뭐냐? 내가 리드 헤이스팅스랑 만나게 되면 넷플릭스 코리아 아주 개판이라고 꼭 얘기하고 만다,1,2019-06-05 08:25:29
19432,Google 사용자,팅기는 부분이 많아요ㅡㅡ 영상을 보는데 자기멋대로 나가고. ....... 가끔은 자막도 나오지도 않고 그리고 지금은 아예 앱에 들어가질 않네요,1,2019-06-03 12:02:12
19433,Google 사용자,LG G PRO2 앱이안열립니다,1,2019-06-05 19:10:54
19434,Google 사용자,좋다,5,2020-02-09 14:32:48
19435,Google 사용자,굿,5,2019-06-05 19:36:25
19436,Google 사용자,굿,5,2019-05-30 14:09:22
19437,Google 사용자,굳굳,5,2019-06-04 11:40:23
19438,이경혁,다운오류,1,2020-10-17 09:08:11
19439,Google 사용자,꿀잼,5,2019-06-01 14:58:14
19440,Google 사용자,정기결재되고있었는데 첫달만 사용했어요 해지신청은했는데 환불되나여,1,2019-05-25 17:27:31
19441,Google 사용자,자막이 자동으로 꺼져요 핸드폰 끼고 켯다 해도안돠는데요 ㄱ객센터 질문에도 없구 전화를 하자니 별로 큰일이 아닌데 우째 고치는지 방법쫌 알려쥬셍.,1,2019-05-22 23:45:37
19442,Google 사용자,너무 굿,5,2019-05-30 13:04:38
19443,Google 사용자,굿,4,2019-05-28 02:57:36
19444,Google 사용자,좋아요,5,2019-05-29 18:40:31
19445,Google 사용자,좋아요,5,2019-05-25 18:43:21
19446,Google 사용자,좋아요,5,2019-05-27 07:05:49
19447,Google 사용자,너무좋아여,5,2019-05-30 16:40:14
19448,Google 사용자,쵝옵니다,5,2019-05-24 07:08:05
19449,Google 사용자,good,4,2019-05-26 20:13:27
19450,Google 사용자,good,5,2019-05-30 15:18:40
19451,Google 사용자,Awesome,5,2019-05-22 14:14:30
19452,Google 사용자,미드 업데이트 좀만 더 빠르게 해주세요,3,2019-05-16 18:00:23
19453,Google 사용자,in,3,2019-05-20 01:02:52
19454,Google 사용자,best!,5,2019-05-19 20:30:46
19455,Google 사용자,"오성. , nice!!",5,2019-05-15 19:38:08
19456,Google 사용자,최고입니다,5,2019-11-25 11:16:06
19457,Google 사용자,굳,5,2019-08-20 21:54:42
19458,Google 사용자,좋아요,5,2019-05-15 17:32:24
19459,Google 사용자,굿,5,2019-05-16 22:00:21
19460,Google 사용자,good,3,2019-05-14 21:08:00
19461,Google 사용자,결제를 취소하고싶습니다 환불해주세요,3,2019-05-22 19:24:14
19462,Google 사용자,앱에 제스쳐 기능 추가해주세요,5,2019-05-11 16:12:10
19463,Google 사용자,굿,5,2019-05-01 08:46:30
19464,Google 사용자,the worst app EVER. It never works without some troubles and people NEVER fix them! Must be made by the dumb idiot who made windows version app. Because that doesn't work either!,1,2019-05-03 01:12:07
19465,김성욱,따봉,5,2022-03-22 19:13:21
19466,Google 사용자,굳,5,2019-05-16 13:18:27
19467,Google 사용자,굿,5,2019-05-02 00:32:58
19468,Google 사용자,조아요,5,2019-05-04 21:40:20
19469,Google 사용자,좋아요,5,2019-07-01 21:49:25
19470,Google 사용자,굿,5,2019-05-25 15:48:48
19471,Google 사용자,좋아요,5,2019-05-01 15:11:43
19472,Google 사용자,woooooow good !!,5,2019-05-03 22:45:03
19473,Google 사용자,처음입니다.,4,2019-05-08 23:02:32
19474,Google 사용자,월요금비싸서......,1,2019-05-21 09:43:36
19475,Google 사용자,갓앱,5,2019-05-03 14:15:40
19476,Google 사용자,good,5,2019-05-04 01:47:42
19477,Google 사용자,좋읍니다,5,2019-04-29 16:22:27
19478,Google 사용자,계속 결제중,5,2019-04-24 11:17:21
19479,Google 사용자,좋아요,5,2019-05-01 14:36:18
19480,Google 사용자,좋음,5,2019-04-26 21:08:42
19481,Google 사용자,최고,5,2019-04-25 20:31:13
19482,Google 사용자,괜찮군,5,2019-04-24 22:26:41
19483,Google 사용자,구웃,5,2019-04-29 21:14:22
19484,Google 사용자,"HDR 영상 V30에서 누렇고 어둡게 나오는 건 언제 고쳐지는지, 참 징하다. 인디언은 비가 올 때 까지 제사를 지낸다던데, 넷플릭스는 내가 휴대폰을 바꿀 때까지 게으를 예정인구나",1,2019-04-22 23:22:29
19485,Google 사용자,정말 감사,5,2019-04-17 21:16:11
19486,Google 사용자,재미나요,5,2019-04-19 22:27:50
19487,Google 사용자,좋아요,5,2019-04-23 11:09:24
19488,Google 사용자,ghhh,5,2019-04-19 19:37:54
19489,Google 사용자,good,5,2019-04-24 12:40:00
19490,Google 사용자,굿,5,2019-04-11 23:09:18
19491,Google 사용자,다 좋은데 어제 업데이트 별로네요 가독성이 오히려 좋던 자체 글꼴에서 갑자기 왜 폰 글꼴을 따라가는거죠? 다시 롤백 해주시거나 글꼴 선택 추가바랍니다.,5,2019-04-12 09:15:23
19492,Google 사용자,화면깨짐심함,1,2019-04-13 13:14:49
19493,Google 사용자,굿아이디어,5,2019-05-06 09:28:25
19494,Google 사용자,좋아요,5,2019-04-22 00:34:26
19495,Google 사용자,굿,5,2019-04-13 18:53:01
19496,Google 사용자,굿,5,2019-04-13 20:21:26
19497,Google 사용자,굿,5,2019-04-20 02:52:10
19498,Google 사용자,만족,5,2019-04-10 16:32:31
19499,Google 사용자,굿,5,2019-04-11 21:38:12
19500,Google 사용자,베리귯,5,2019-04-11 16:37:21
