,rating,review,isEdited,date,title,userName,developerResponse
1893,4,"첫 가입하고 무료로 시청할 수 있을 줄 알았는데 웬걸 7900원이 빠져나갔어요 :( 
그래서 확인 부탁드린다고 cs@ 여기로 메일 보냈는데 음 계속 안 읽으시네요 ㅎㅎㅎ ㅜㅜ
확인부탁드려요",False,2019-01-29 11:52:56,메일은 안 읽으시나요ㅜㅜ,예스으으리,
1894,4,왓차를 보면 구성하는 영상이 다양해서 정말 좋습니다. 그렇지만 제가 쓰는 xs max에서는 좋지는 않군요 재생을하다 갑자기 앱으 강제종료가 됩니다 빠른 오류해결 부탁드립니다.,False,2019-01-12 07:30:45,불편,maxxsmax,
1895,4,왓챠 플레이로 정말 재밌게 보고있습니다만 몬스터 호텔3 이나 트루먼 쇼가 검색해도 안나오더라구요 이런것들 좀 더 넣어주심 감사하겠습니다ㅎㅎ,False,2018-12-03 11:35:44,다른 작품도 더 넣어주세요!,니시이ㅡㄱ,"{'id': 6275445, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n요청하신 컨텐츠 추가를 담당자분에게 전달했습니다 :-) \n컨텐츠 추가의 경우 저작권자와의 계약, 검수 등의 요인으로 인해 정확한 제공 시점을 말씀드리기 어려운 점 양해 부탁드려요. 최대한 빨리 추가될 수 있도록 하겠습니다. 작품 추가는 아래 절차에 따라 요청 주시면 담당자가 빠른 확인이 가능하니 참고해주세요! \n[왓챠플레이 고객센터 > 컨텐츠 > ""Q. 새로운 작품 추가를 제안하고 싶어요.""] 를 통해 제안하기\n\n감사합니다.', 'modified': '2018-12-06T15:38:59Z'}"
1896,5,"안녕하세요. 와이파이로 연결해서 열면 재생도 잘 되고 하는데, 데이터로 연결하면 화면이 로딩만 되다가 멈추고, 로그인도, 목록도 아예 안뜨고 안됩니다. 답변 부탁드립니다.",False,2017-12-22 08:13:51,아이폰7 데이터로 이용시 아예 안 떠요,졸잼ㅌㅌ라,"{'id': 2124917, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n회원님, 이용에 불편을 드려 죄송합니다. 아이튠즈 리뷰로는 회원님의 정보 확인이 불가합니다. 왓챠플레이 고객센터로 가입하신 이메일 계정과 해당 내용 보내주시면 최대한 빠르게 확인 후 회신 드리도록 하겠습니다. \n[왓챠플레이 앱 - 설정 - 고객센터] \n\n감사합니다.\n- 왓챠플레이 드림', 'modified': '2017-12-25T10:21:50Z'}"
1897,2,"아이패드 프로로 사용중인데 아무리 인터넷 공유기와 가까운데서 봐도 네트워크 환경이 안좋다면서 튕깁니다... 다른 온라인 동영상 앱은 잘 되는거 보면 개선이 필요하긴 한 것 같아요.
진짜 개선이 필요해보입니다. 와이파이 문제가 아니에요. 와이파이 신호 표시도 꽉차 있고 다른 앱은 잘만 실행되는데 돈 내놓고 1주일째 아무것도 못보고 있어요. 이러다가 한달 내내 한편도 못보고 끝날거 같네요",False,2018-07-14 04:44:07,불편해요...,ㅈㅇㄴㄹㄴㄷ,
1898,2,기종은 아이패드 프로고 인터넷도 빵빵합니다. 근데 왜 기기의 네트워크가 불완전하다느니 외부DRM서버가 일시적으로 문제 있다느니 하면 하루종일 영화보는 내내 무한로딩에 튕김에 ㅡㅡ 짜증나네요 미드땜에 넷플릭스도 하는데 넷플은 잘되는데 와챠 왜이러나요 ㅠ 그리고 작년에도 문제 됬던 아이패드 보다가 잠깐 나갔을시 다시 들어오면 화면 안나오는 문제 아직도 안고쳐졌더군요 ㅡㅡ 피드백좀......,False,2018-05-19 05:33:38,아이패드 프로 ㅡㅡ,씋만,"{'id': 3538274, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n이용에 불편을 드려 죄송합니다 ㅜㅡㅜ 왓챠플레이에서 제공되는 모든 컨텐츠들은 저작권자와 공식 계약된 작품들로 모두 컨텐츠 보호 기술(DRM)이 적용되어 있습니다. 해당 기기에서 DRM이 호환되지 않을때 나타날 수 있습니다. 아래와 같이 진행 후 다시 재생 부탁 드립니다.\n\n[왓챠플레이 앱 마이페이지 > 설정 > 저장된 캐시 데이터 삭제 > 앱 삭제 > 재부팅 > 앱 재설치]\n\n위 방법으로 모두 해결이 안된다면 왓챠플레이 고객센터로 가입하신 이메일 주소를 보내주세요. 빠르게 확인 후 회신 드리도록 하겠습니다.\n[왓챠플레이 앱 마이페이지 > 설정 > 고객센터]\n\n감사합니다.', 'modified': '2018-05-21T09:58:44Z'}"
1899,4,"화면 꽉 차게 보고싶어서 아이폰X로 넘어왔는데
왓챠는 확대하는 기능을 지원하지 않네요ㅜ
왓챠플레이 2년째 너무 잘 쓰고 있는데
유투브처럼 확대해서 풀스크린으로 보고싶어요!",False,2018-01-20 09:11:17,아이폰X 전체화면 모드 지원해주세요!,ㅁㄴ워ㅓㅓ,"{'id': 2375008, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n왓챠플레이에 피드백 주셔서 정말 감사합니다! 문의 주신 화면 확대 기능은 논의를 통해 최대한 반영될 수 있도록 노력하겠습니다. 왓챠플레이는 회원님들의 의견을 가장 소중하게 생각하고 있습니다. 필요하다고 생각되시는 점은 언제든지 피드백 부탁드려요 :-) \n\n감사합니다. \n- 왓챠플레이 드림', 'modified': '2018-01-23T08:46:39Z'}"
1900,5,시청목록 삭제도 안 되고 다 본 작품들 항목도 못 보고 불편한 점이 너무 많네요,False,2022-07-08 06:06:35,업데이트 전으로 되돌리고 싶어요,야옹음메,
1901,5,이거 때문에 왓챠 결제 했는데..  최신 회차들 업데이트가 안 되어있네요.. 속상합니다..,False,2021-11-15 02:45:21,아니 왜 런닝맨 최신 회차가 없죠?,치킨나우기 생일 축하해,
1902,5,전부 다 좋은데 이어보기에 있는 영상들이 자꾸 초기화 돼서 어디까지 봤는지 모르겠어요 ㅜㅜ 오류인 것 같은데 고쳐주세요ㅜㅜㅜㅜㅜㅜ,False,2021-09-10 05:14:49,이어보기가 초기화 돼요 ㅠㅜ,쪙니공주,
1903,1,"한계가 왔는지 신작이라고는 독립영화나 옛날 홍콩영화
찌끄레기 다 모아서 새로올라왔다고 하면 어쩌자는 건지
작년부터 제대로 보지도 못하고 잠자기용으로 사용되었습니다 봤던거 또보라는 왓고리즘 다시보기... 적어도 국내드라마는 어느정도 갖춰야하는건 아닌지 국내명작 또한 ...참 많은 시간 오랫동안 내 돈써가며 응원했던것 같습니다",False,2021-10-28 16:35:26,매달 결재를 했으나,ㅇㅈㄴ32,
1904,5,드디어 아이폰도 플로팅화면ㅠㅜㅠ 만들어주셔서 감사합니다 왓챠 너무 좋았는데 분할화면까지 되니까 더 좋아졌어요 굿굿!!,False,2021-07-13 03:29:38,좋아요좋아요,드디어업데이트됐다ㅏㅏ,
1905,3,"최근들어서 너무 심각하게 느립니다. 검색도 잘 안되고 영상 재생 누르면 렉걸려서 꺼져버리니 잘 안들어가게 됩니다. 같이 사용중인 넷플, 웨이브는 문제없이 잘 되는걸 보면 다른게 문제는 아닌거 같아요",False,2021-07-25 04:19:17,너무 느려요..,enjishn,
1906,5,아이폰 최신 업데이트 한 후로 프로필 누르면 앱이 강제 종료됩니다..빠른 피드백 부탁드려요ㅜ,False,2020-09-29 15:32:41,아이폰 업데이트 후 앱이 자꾸 꺼져요,냥냥이펀칭,
1907,3,안드로이드는 덜한다던데 아이폰은 재생한지 10초밖테 안됐는데 버퍼링 걸림 버퍼링 걸린거 기다리고 있으면 갑자기 영상 꺼지면서 에러 났다고 뜸 그리고 여러번 다시 들어가도 튕기면서 에러 났다고 함 이러다가 들어가지면 내가 앞에서 말한가 처음부터 반복임,False,2020-12-29 16:20:31,랙 에러 개 심해요,무명의 익명,
1908,2,무료 2주 신청했는데 자동으로 그냥 한달이 돼서 취소 했습니다 근데 최소해도 한달은 그냥 볼 수 있다고 뜨던데 그럼 결제된거 아닌가요 ? 왜 무료 2주가 안되는건지도 당황스럽지만 돈은 먹은것같은데 왜 플레이가 안되는지도 ㅠㅠ 드라마 보려고 누르면 무료체험 하라고 해요 계속 한달은 되어있어서 돈은 먹은것같은데,False,2020-12-08 01:00:35,구독,광고 너무 시러,
1909,5,"하 짜증나옵니다 어플들어가고 프로필4개다 들어간다고 바로꺼져요
삭제했다 다시깔아도 똑같고 아이패드 껏다켜도그래요 용량도 많은데 하",False,2020-09-29 14:10:02,프로필만들어가면 자꾸 어플이 꺼짐,앙기모뜅,
1910,5,"왓챠 5년? 4년 이상 사용했는데 얼마전까지 쳐다도 안봤다가 다시 로고 바뀌어서 기념 리뷰 달아요 
피드백 좋아요~!",False,2020-08-06 09:33:37,로고 돌아온거 기념,ag_zu,
1911,5,왓챠를 1년 넘게 잘 사용하던 유저입니다... 기존의 검정색 아이콘이 훨씬 알아보기도 편하고 깔끔하고 좋았는데 갑자기 아이콘이 확 변해버리니까 어색하네요.. ㅜㅜㅜㅜ 아쉬워요ㅜㅜㅜㅜㅜ,False,2020-07-11 03:53:25,기존 아이콘이 훨씬 좋았어요..ㅜㅜㅜ,초닺으,
1912,5,너무 최신드라마가 별로없는거같아요 낭만닥터 김사부2도 없고 옛날 드라마인 김비서가 왜 그럴까도 없네요 ㅠㅠㅠㅠㅠ 넣어주셨으먼 좋겠어요,False,2020-05-03 07:08:16,다 좋은데,진짜 개좋아요,
1913,4,2주 무료체험 하려했는데 갑자기 정기이용권 결제가 되었어요 게다가 왓챠에는 이용권 등록이 안되었다고 나오네요 환불부탁드립니다!,False,2020-06-04 15:50:29,환불요청합니다,ㅇㅎㅅㅇㄴ,
1914,5,3일 정도 된거같은데 바로 취소했는데도 원래 이렇게 오래 걸리나요 빠른 처리 좀 부탁드릴게요,False,2020-04-28 07:00:17,환불한거 돈이 아직도 안들어왔네요,효정1234,
1915,5,"아이폰 11pro인데 sdk error drm error 이라며 재생이 안됨
아직 프리미엄 이용기간 남았는데 뭐 이럼..
캐시삭제하고 재설치해도 안됨...
걍 넷플 쓸걸",False,2020-01-10 15:40:03,에러 뭐임...,Dhciepab,
1916,1,"분명히 처음 구독을 할때 무료체험 2주하고 그 기간이 지나면 결제가 되는 방식이었던걸로 알고있는데 구입내역 보니까 결제가 이미 되어있네요? 어떻게 된거죠? 2주가 지나기는커녕 3일도 지나지 않았는데 구독목록에 보니 갑자기 무료체험이 끼워진 이용권은 판매가 중지되어있고요. 카드도 분명 전에 무료체험했던거랑 다른 카드로 등록해놨는데 왜 무료체험 기간이 갑자기 없어진지도 모르겠고요, 무료체험이 안되는 상황이었으면 결제 전에 미리 안내를 해주셔야한다고 생각합니다. 이용권 처음에 구매할때는 분명 무료체험 2주라고 되어있고 그 기간이 지나면 돈을 지불해야된다는 방식을 다 읽고 구독을 한거였는데 구독한지 3일만에 갑자기 결제가 되고 무료이용권이 판매중지로 뜨다뇨 무슨 소비자 상대로 사기치시나요....? 환불해주세요 빨리;;;;",False,2020-04-26 14:52:16,꼭 봐주세요,laxxa0807,
1917,5,이용권이 결제되버리고 말았어요. 아직 1도 사용안했는데 해지 밑 환불받고싶습니다 .어떻게 해야하나요?,False,2019-11-17 15:40:47,실수로 잘못 결제되었어요 해지 및 환불 받고싶어요.,스노우퀸,
1918,1,"지금 일이주 넘게 재생이안됩니다. 로그인 후 영상을 클릭하면 까만화면 채로 아무것도 되지 않습니다.
이용권이 만료된것도아니고, 고객센터로 전화하니 ARS로 연결되어 피드백 오는 문자로 씨름하다 지쳐서 여기에 글씁니다. 컴퓨터 문제 없고,어플 모두 업데이트 되어있습니다. 비밀번호까지 바꿔서 다시 로그인도 해 봤고, 등록된 기기 지우고 다시 접속도 해봤고 별짓 다 했습니다.  당장 이용권 환불해주던지 제가 이용 못해 손해 본 만큼의 기간에 대한 보상을 하던지 하세요. 당장 원상복구 시키세요 이건 왓챠 문제 입니다. 당장 해결해주세요 고발하기전에.",False,2019-12-08 01:51:05,장난합니까,이이수수현현,
1919,4,요즘 계속 영화 이어보기할 때 화면이 안움직이고 소리만 나거나 튕김현상이 있어요. 드라마는 괜찮은것 같고 영화만 그래요. 네트워크 연결 상태도 괜찮은데 말이죠.. 이유모를 튕김현상이라 더 짜증나네요.,False,2019-11-11 12:51:08,"앱 내 자동종료현상, 튕김현상",왠만하면 다5점,
1920,5,"한달 무료사용이라고 나와있어 무료로 한달을 사용하고 그후에 괜찮으면 결제하려고 했는데 바로 결제되었다고 문자왔는데 이건 무슨 경우인가요? 
환불해주해주세요",False,2018-12-09 16:16:36,한달 무료사용 하려고하는데 결제가되었네요,g에이,
1921,3,"아이폰x 유저입니다!!
가끔씩 알수없눈 에러가 뜬다고 나오는데.. 
하ㄴ두번도 아니고 주기적으로 나오니깐 노무 불편해요ㅠ ㅠ
앱지우고 해봐도 똑같네요 버그같애요
업뎃해쥬세요ㅠ ㅠ",False,2019-11-11 08:59:26,갑자기 에러가 떠요!!!,Eosodjsb,
1922,2,"안녕하세요. 아이패드로 이용하고 있는데 네트워크 문제, 외부 drm문제라면서 재생이 되지 않습니다. 휴대폰(엘지 안드로이드)으로는 정상적으로 이용이 가능한데 유달리 아이패드로만 오류가 너무 심하네요. 아예 재생조차 되지않으니 이용을 할 수가 없습니다 ㅠㅠ 제 기기 문제인가 싶었는데 넷플릭스, 유튜브 등 타 스트리밍 서비스는 재생 오류없이 잘만 돌아갑니다.. 왜 이러는 걸까요...

+킬링이브 보고싶어서 스트리밍 끊으려다가 예전에 개빡친 기억이 있어서 리뷰 다시 봤는데 여전히 아이패드 재생 문제 해결안되었나보네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 어찌되었든 왓챠 이용하는 사람은 드라마 영화 등 미디어 합법적으로 보려는 사람 아닌가ㅋㅋㅋㅋㅋㅋㅋ 보러 왔는데 재생이 안돼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 심지어 돈도 냈는뎋ㅎ 노답이네,,,,",False,2019-07-09 20:47:49,아이패드로 이용 중인데 네트워크 오류가 너무 잦습니다.,니미달,
1923,3,하이킥 보고있는데 51화중간에서 계속 튕겨요 해결해주세요 앱껏다키고 폰을 다시켜도 해결안되네요 하이킥뿐만아니라 다른것도 시험삼아 틀어보니 재생안되고 튕겨요 무료로 1달 쓸때는 잘되다가 1년치결제하고 얼마안되서 이러니까 짜증나네요,False,2019-02-19 23:19:06,계속튕기는데 왜이럽니까,분당설아요,
1924,5,"처음 인터넷에서 추천받고 꾸준히 잘 쓰고 있어요 !
미스페레 그린과 이상한 아이들의 집도 업뎃해주세요 ㅠ ㅠ",False,2018-09-21 10:49:41,왓챠플레이 너무 좋아요 :),전콩,
1925,4,"6개월 이용권 결제했는데
한달에 5000원씩 나가는 건줄 알았는데
바로 3만원이 결제되네요 ....
환불해주세요..그냥 1개월권만 사게요..ㅠ
빠른 처리 부탁합니다ㅠ",False,2018-12-02 11:40:40,이용권 환불해주세여 ㅠㅠ,황혜린,"{'id': 6275351, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n아이튠즈 리뷰로는 회원님의 정보 확인이 불가합니다. 왓챠플레이 고객센터로 가입하신 이메일 계정과 상담내용을 알려주세요. 최대한 빠르게 확인 후 회신 드리도록 하겠습니다. \n[왓챠플레이 앱 마이페이지 > 설정 > 고객센터]\n\n감사합니다.', 'modified': '2018-12-06T15:34:13Z'}"
1926,4,지웠다 다시 깔았다 여러번 했는데 무료체험 둘째날부터 계속 튕겨서 쓸수가 없어요 :(( 무료체험 기간이 벌써 지나고 있는데 빠른 해결 부탁드립니다 !!!!!!!!!,False,2018-11-22 05:35:20,무료체험기간인데 앱이 들어가면 튕기고 블랙이에요 :(,빠른해결 부탁합니다,
1927,5,"왓챠를 통해 혼자만의 시간 보고싶던 영화 보면서 힐링하고 있습니다! 참, <500일의 썸머>와 <그레이의 50가지 그림자>시리즈도 추가해주셨으면 좋겠습니다!",False,2018-08-09 22:51:33,좋아용!,juuheeee,
1928,5,듀얼스크린 만들어주세요 위젯기능 겁나 쓸데없는데 넷플릭스처럼 아이폰에서도 듀얼스크린 이용할수있게 제발 업뎃좀여,False,2021-05-05 03:26:59,듀얼스크린 제발,scarlet190,
1929,4,"왓챠플레이 너무 잘 이용하고 있습니다.
근데 베이비 드라이버, 라라랜드, 닥터 스트레인지, 인턴, 심지어 배트맨 다크 나이트 등 유명한 영화들이 없습니다. 저작권 문제인가요?
아니라면 영화 수를 추가해주시면 좋겠습니다.",False,2018-05-12 11:10:01,영화 수가 적어요 ㅠㅠ,맨쉬,"{'id': 3538369, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n요청하신 컨텐츠 추가를 담당자분에게 전달했습니다 :-) \n컨텐츠 추가의 경우 저작권자와의 계약, 검수 등의 요인으로 인해 정확한 제공 시점을 말씀드리기 어려운 점 양해 부탁드려요. 최대한 빨리 추가될 수 있도록 하겠습니다. 작품 추가는 아래 절차에 따라 요청 주시면 담당자가 빠른 확인이 가능하니 참고해주세요! \n[왓챠플레이 고객센터 > 컨텐츠 > ""Q. 새로운 작품 추가를 제안하고 싶어요.""] 를 통해 제안하기\n\n감사합니다.', 'modified': '2018-05-21T10:02:47Z'}"
1930,1,아이고 답답하다 이 인간들아. 그냥 UI 자체가 불편하다고. 어줍짢게 넷플릭스 따라하지 말고 왓챠만의 장점이던 이전 UI로 돌려라. 어떤 돌팔이가 자기가 평가한 평점 보려면 한번 더 클릭해야하게 만들어놨냐. 그걸 디자이너라고 월급 주냐 그냥 짤라라 그리고 왜 영화 클릭하면 포스터만 보이냐. 이전처럼 영화 사진 보이게 바꿔라. 애새끼도 다 알 수 있는 답인데 이렇게 미적 감각이 없냐?! 왓챠 개발자들아 너네는 앱 직접 써보지도 않고 만드냐? 10분만 써봐라 이게 안불편하나,False,2022-07-12 20:23:32,다본 컨텐츠만 추가하면 되냐,백군팅,
1931,5,"바쁘다 바빠 현대사회
넷플도 웨이브도 유튜브도 배속이 있는데
Only 왓챠만 .. 없어요 제발........",False,2021-03-15 09:38:30,제발 배속 만들어주시면 안될까요,냉푸,
1932,5,제발 일 열심히하셔서 tvn예능좀 따주시면 안될까여ㅠㅠㅠ너무 보고싶어요 왓챠에서 꼭 tvn예능을 보고싶어요ㅠㅠ제발요 그러면 완벽해요ㅠㅠ그리고 나혼자산다도요,False,2020-11-23 11:33:01,너무 좋아요 그런데..,Gwangju apple,
1933,5,"아이패드나 아이폰에서 PIP는 언제 지원해주나요. 
넷플릭스는 PIP가 지원되서 편한데 왜 왓챠는 안해주는건가요. 
빨리 지원좀 해주세요.",False,2020-11-02 06:40:46,다 좋은데,아쉬아쉬..워....,
1934,5,"이왕좌의게임 봤던 편은 재생되는데
그 다음편이며 다른영화들도 다 재생이 안돼요
대체 왜 이런거죠?
오류창도 없이 그냥 재생이 안됩니다
빨리 해결해주세요",False,2020-01-10 17:04:01,에러,갓승주,
1935,5,"우선 몇년째 너무 잘 사용하고있어요 !
요즘 영국영화만 따로 모아서 컬렉션을 보고싶은데
컬렉션 검색기능이 추가가 된다면 진짜 최고일거같아요",False,2019-12-08 19:14:06,컬렉션 검색어기능!,시나힐,
1936,4,"아이폰 7쓰는 유저인데 영화 극한직업과 하트시그널을 보려하니까 재생이 되지않고 계속 튕기네요ㅠㅠ
수정부탁드립니다ㅠ",False,2020-01-10 16:40:55,튕김,이건너무한거아니냐고식빵,
1937,3,그당시에 처음 결제여서 한달 무료이용권으로 적용된것같은데 그때 제가 구매취소를 했어야했는데 그걸 몰라서 돈은 3개월가 빠져나가고 한달만 이용할수있었어요 환불받으려면 어떻게 해야하죠?,False,2020-01-04 16:39:16,1년전에 3개월 결제했는데,안사용중인게뭘까,
1938,5,"저는 왓챠 연정액으로 지불햇습니다.
넷플처럼 2-3명이서 같이 볼수잇는 기능이 나올까요?
만약나온다면 연정액을햇는데 변동가능한가요??",False,2019-09-30 05:02:24,문의드립니다.,111188ㅇㅇㅇ이,
1939,5,저장기능생겼다는 말에 헐레벌떡 갈아탔는데 다운로드가 저작권때문에 제한걸려서 밖에서 보기힘들더라구요ㅠ 개선된다면 다시올게요ㅜ,False,2019-09-22 13:22:31,넷플렉스에서 갈아탔는데 다시 가려구요...,캐나다치와와,
1940,5,"오늘 이어보기가 안되네요 ㅡ_ㅡ;;;;
화면은 안움직이고 소리만 몇초 나오다가 자꾸 튕겨요..",False,2019-08-09 14:09:28,어제까지만 해도 잘 봤는데,uvi42,"{'id': 10119221, 'body': '왓챠플레이 이용에 불편을 드려 죄송합니다. 재생 중 강제 종료(전원 off)된 경우 일시적인 플레이어 오류로 인해 검은 화면으로 재생 또는 에러 메시지가 나타날 수 있습니다. 해당 문제가 발생하는 경우 아래와 같이 진행 부탁드립니다. \n \n - 앱 업데이트 > 앱 실행\n - 왓챠플레이 앱 설정 > 캐시 삭제 > 앱 삭제 > 앱 재설치 > 앱 실행\n\n또한 정확한 확인을 위해 해당 작품명을 고객센터로 보내주세요. 최대한 빠르게 문제 해결될 수 있도록 하겠습니다.\n', 'modified': '2019-08-12T06:52:59Z'}"
1941,5,"잘 보고 있던 드라마를 왜 없애시는거죠,,,,특히 심야식당,,,,제발 돌려주세요,,,",False,2019-06-29 02:12:33,업데이트하는 건 좋은데 작품 없애지말아주세요,동영상새드,
1942,5,앱 너무 잘 쓰고 있고 여러면에서 왓챠가 제일 편한데 청춘시대1을 보고나니 2가 없더라구요ㅠㅠㅠ 추가해주시면 진짜 감사하겠습니다🙏,False,2019-02-02 06:08:04,청춘시대2 추가해주세요ㅠㅠㅠㅠ!!!!❤️,쵸파11111,
1943,2,"심지어 시대에 뒤떨어지게 실버라이트나 쓰는 바람에 웹상에서 들어가서 ios 네이티브 지원 pip로 보는 것도 막아놨네요 ㅋㅋㅋ
제가 이거 관련으로 문의 세번은 넣었는데 한번은 답변하고 감감무소식 한번은 매크로 답변 한번은 아예 씹혔는데 지원생각 없으면 죄송하지만 사정상 구현이 힘들거같습니다 ㅠㅠ 한줄이라도 보내주세요 계정 정리하고 팝업되는 넷플로 갈아타게",True,2019-03-23 13:10:14,대체 왜 ios는 pip가 안되는거죠,엉엉엉엉 어엉엉엉,"{'id': 3420576, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n왓챠플레이에 피드백 주셔서 감사합니다. 건의해 주신 기능은 논의를 통해 최대한 반영될 수 있도록 노력하겠습니다. 왓챠플레이는 회원님들의 의견을 가장 소중하게 생각하고 있습니다. 필요하다고 생각되시는 점은 언제든지 피드백 부탁드려요 :-) \n\n감사합니다.', 'modified': '2019-03-23T13:10:14Z'}"
1944,3,다운로드 받는데 오조오억년 걸림 800메가짜리 받는데 20분걸려요 그마저도 다운마무리하는중에 갱신중 한없이 돌아가서 앱 껐다키니 아예 다운받던게 다 사라지네요? 영화도 없는것도 은근 많고.. 한달만 써보고 재결제 할지 결정해야겠어요,False,2019-02-24 06:34:54,영화보려고 어쩔수 없이 결제했는데,친구추천 극혐,
1945,5,"한달 무료라는 문구에 신청하였습니다.

그런데 첫달부터 요금이 결제되었습니다 

아직 사용전이니 취소처리 부탁드립니다.",False,2019-01-30 08:09:32,환불문의드립니다.,보리링,
1946,5,"리뷰창 끄고 키는거 설정 좀 만들어주시면 안될까요 
안 보고 싶거든요 리뷰.. 생각 없이 내리다가 스포 가득한 리뷰 때문에 스포 당해서 짜증나요",False,2019-01-30 01:26:40,왓챠 플레이 잘 쓰고 있는데요,육반달팽이,
1947,5,예를 들면 ‘왓챠인들이 보고싶어하는 영화 상위 1%’ 나 ‘영화 재상후 1시간 이상 재생’ 등 타이틀을 갖고 있는 다른 영화들도 알고 싶습니다. 영화 타이틀을 눌렀을 때 목록이 뜨면 더 좋을 것 같아요,False,2017-12-27 06:39:53,영화 밑에 달린 타이틀 누르면 다른 영화들도 볼 수 있게 해주세요,194020,"{'id': 2340382, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n194020님, 왓챠플레이에 좋은 의견 주셔서 감사합니다. 제안해주신 기능은 논의를 통해 최대한 반영될 수 있도록 노력하겠습니다. 왓챠플레이는 회원님들의 의견을 가장 소중하게 생각하고 있습니다. 필요하다고 생각되시는 점은 언제든지 피드백 부탁드려요 :-) \n\n감사합니다. \n- 왓챠플레이 드림', 'modified': '2018-01-19T02:08:00Z'}"
1948,4,"다 좋은데 작품이 주마다 좀 빨리 올라왔으면 좋겠어요ㅠㅠ
주마다 주기적으로 무슨요일 딱 정해놓고 올라오면 좋겠는데, 그것도 아니고... 언제는 이요일에 올라왔다가 언제는 저요일에 올라왔다가...
그리고 대개조 극적 에프터 이런 예전에 했던 방송은 한번에 2개씩 말고 여러편씩 좀 올라왔으면 좋겠어요",True,2018-07-20 00:33:19,작품 업데이트,레어치즈,"{'id': 744233, 'body': '안녕하세요. 왓챠플레이입니다. 왓챠플레이 이용에 불편을 드려 정말 죄송합니다! SDK오류는 수정이 완료되어 현재 정상적으로 서비스 이용이 가능하십니다. 또한 보다 안정된 서비스를 위해 지속적으로 개선 작업이 진행될 수 있도록 하겠습니다. 왓챠플레이 사용하시면서 불편하신 점이나 필요하신 점은 언제든지 피드백 부탁드립니다. 더 좋은 서비스 제공할 수 있도록 최선을 다하겠습니다. 감사합니다. 왓챠플레이 드림', 'modified': '2018-07-20T00:33:20Z'}"
1949,4,근데한끼줍쇼에서최신순으로 56 57회가 2분 밖에 재생이 되지 않아요 원래 이런거면 무슨규정때문인가요?아니라면 왜이러는지 알려주세요,False,2018-01-19 12:22:37,넷플릭스보다 잘알려진 작품이 많아서 좋아요,라췌리,"{'id': 2374726, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n라췌리님, 해당 현상은 일시적인 오류로 현재 정상 재생되어요 :-) 이용에 불편을 드려 죄송합니다. 이용 하시면서 불편한 점 있으시면 언제든지 문의 주세요! cs@watchaplay.net 으로 연락주셔도 되어요!\n\n감사합니다.\n- 왓챠플레이 드림', 'modified': '2018-01-23T08:27:52Z'}"
1950,5,"안녕하세요 왓챠플레이 정말 흠잡을곳없이 제가 매우 좋아하는 어플인데요
다름이 아니라 한가지 아쉬운것이있어서요.. 미드 프렌즈 시즌 넣어주실 의향 없으신지요ㅠㅠㅠㅠㅠ 왓챠가 세상에서 제일 편한데 프렌즈가 없어서 너무 슬퍼요ㅠㅠㅠㅠㅠㅠ",False,2017-11-13 12:10:23,왓챠러뷰,윤쨔응77,"{'id': 1907799, 'body': '안녕하세요. 왓챠플레이 입니다.\n\n윤짜응77님, 요청하신 컨텐츠 추가를 담당자분에게 전달했습니다 :-) \n컨텐츠 추가의 경우 저작권자와의 계약, 검수 등의 요인으로 인해 정확한 제공 시점을 말씀드리기 어려운 점 양해 부탁드려요. 최대한 빨리 추가될 수 있도록 하겠습니다. 작품 추가는 아래 절차에 따라 요청 주시면 담당자가 빠른 확인이 가능하니 참고해주세요! \n[왓챠플레이 고객센터 > 컨텐츠 > ""Q. 새로운 작품 추가를 제안하고 싶어요."" 를 통해 제안하기] \n\n감사합니다.\n- 왓챠플레이 드림', 'modified': '2017-12-03T16:01:26Z'}"
1951,5,다조은데 영어자막 한글자막 같이볼수있으면 좋겠구요... 전엔안이랬는데 왜 갑자기 중간부터 다시보려니까 검은화면만나오네요ㅠㅠ 100번껏다켠듯..,False,2017-08-23 17:43:43,조으요,이닭,
1952,5,워킹데드도 올려주세여 ㅠㅠ 너무 재밌는데.. 넷플에서밖에 못보니 아쉽군요..,False,2021-07-08 02:44:24,왓챠 3개월 구독 중인데,이게임정말너무재밌어,
1953,5,"넷플릭스처럼 카톡하거나 다른앱 할때 작은화면으로 볼수있는거 왓챠는 안되는건가요 ? ㅠ. ㅠ 
해주시면 안되나요 ?..",False,2021-02-08 08:24:40,작은화면,닥쳐말포익,
