,userName,title,isEdited,review,date,rating
2584,패나다나가,다양한 편의기능추가요청,False,"재생시 다른 언어 동시자막보이게 해주세요
10초 말고도 더 작은 단위로도 할수있게해주세요",2018-12-19 09:30:16,3
2585,이게몬지,로그인 문제,False,아이폰7플러스 12.4버전인데 업데이트 하고나서 해당계정을 찾지 못한다고 하고 로그인도 안되는데 어쩌라는거죠?? 그와중에 정기결재는 되어있네요? 빨리 해결해주세요,2019-08-24 05:55:34,1
2586,".,,,흠",최신버전인데 10초 뒤로가기 없음,False,"1. ios도 최신, 어플도 최신인데 안됨
-> 갑자기 생겼네요..? 무슨 업데이트가 랜덤인가요...;
2. 자막크기 뒤죽박죽
-> 같은 드라마, 같은 회차인데도 자막크기가 지멋대로 입니다. 모바일 기기에서 자막 신고할 수 있게 수정 바랍니다.",2019-01-03 06:04:27,1
2587,김연조,다 괜찮은데,False,"제목대로 다 괜찮은데 드라마 종류가 좀... 많이 없네요 제가 원하는 드라마도 없고... 미스티, 구해줘, 보이스 1,2 등등 너무 드라마 종류가 적어요;; ㅠㅠ",2018-10-29 12:30:26,3
2588,빠른답장 ㅠㅠ,다운이 안돼요,False,"동영상들 다 지웠는데도 디바이스에 동영상이 너무 많아서 다운이 안된다네요,,,,, 왓챠는 잘만 다운 되는구만 !!",2018-11-19 10:39:03,5
2589,dreamimaa,이중자막,False,"넷플렉스도 이중자막 지원되게 해주세요ㅠㅠ
저는 pc보다 갤탭으로만 보는 갤탭에는 확장프로그램 설치도 안되고 ㅠㅠㅠㅠ 왓ㅇ처럼 앱에도 이중자막 되게 해주세요 제발 !! ㅠㅠㅠ",2022-03-21 03:28:32,3
2590,유라짱,구매취소,False,구매취소해주세여. 처음 1달 무료 이후 자동 구매결정 아니라고 했는데! 구매 됬잖아요!!!! 이런!,2018-10-26 02:04:09,5
2591,주스주스주스주스쥬스,환불해주세요,False,환불해주세요 ㅡㅡ 오늘 볼라고 했는데 네트워크 에러 뜨면서 아무것도 안되네요 환불해주세요 기분 더러워 죽겟네진짜 시용하다가 그런것도 아니고 방금 사자마자 이러네 .. 핸드폰도 껏다켜보고 데이터도 껏다가 와이파이 연결까지 해봤는데 안됨.. 아 욕나오네 진짜,2018-07-11 12:42:55,1
2592,농찌,넘 좋아요!!!,False,이걸로 주말 하루종일 드라마랑 영화봐요 ㅎㅎㅎㅎ 아이좀비 시리즈 올려주세요 ㅠㅠㅠㅠ시즌 3 보고싶어요,2018-03-13 09:04:19,5
2593,m317_,진짜 어플 수준만 놓고 보면 한심,False,컨텐츠 내용은 나무랄데 없지만 어플 자체로써의 수준은 정말 못봐줄 정도 뒤로 10초 되돌리기만 있으며 앞으로 가기는 존재하지도 세밀하게 조정하기도 힘들고 불편함 하다못해 네이버 미디어 보다도 구림 유툽 발끝도 못따라감,2017-10-25 21:30:16,1
2594,ChanyKim,검은화면,False,영상 마지막 끝날때쯤 영상은 안나오고 소리만 들려요.. 보통 크레딧 영상 보기 선택할때쯤 나오는데 빠른 조치 부탁드립니다,2021-09-18 05:23:39,3
2595,지윤 양,로그인/가입,False,"이것은 매우 훌륭하지만, 로그인과 가입은 용서 
못합니다. 제가 4학년이라, 이메일과 이메일 주소와
비밀번호가 없습니다. 로그인과 가입때문에 매우
몹시 불편합니다. 부디...로그인과 가입을 안 하고
들어갈수있게 수정하였음을 원합니다.",2022-02-15 04:25:32,1
2596,아노 리필쿠폼,화질,False,지금 화질이 너무 떨어지는데 중요한 순간 나오면 모자이크 처리 비슷하게 화면이 깨지면서 나오네여  순간 내잘못 인가 하고 업데이트를 했지만 .. 아니네요?? 처리부탁 드려요,2021-10-21 08:37:18,2
2597,만지애요,본 기록 누적 안되는데,False,수정 좀 해주세요 빨간 선이 자꾸 그대로있어서 재생할때마다 자꾸 같은 화 같은 부분에서 시작돼요..,2021-09-24 08:55:45,2
2598,긴톸,애니가 부족함,False,"흥..다른 플랫폼에 비해 보고싶은데 없는게 잇어요..
예를들면 은혼 1,2,3기 같은…
제발 은혼 1,2기 넣어주세요
안그러면…….
제가슬플거에요",2021-07-18 01:55:29,2
2599,알파르드,다운로드 된 영상 소리가 안나요,False,"오늘 아침부터 그러네요
다운로드 받은 영상은 소리가 안나고 데이터로 보는 영상만 소리가 나요",2021-09-17 09:07:42,5
2600,슈스보덴,개선되면 좋을 것 같은 사항들,False,"- 내가 시청한 목록 추가
- 여러 언어 자막 동시 사용
- 현재 보고 있는 작품 맨 위로 배치",2020-10-05 19:56:44,3
2601,🦥🦥🐿🐿🦔🦔🐾🐾,ㅋㅋ,False,"결제하려는데 자꾸 오류뜨고 ㅈㄹ이네염
카드 다른 걸로도 해봐도 그대로고염 한 50번은 해 본거 같네영 자꾸 나중에 다시 하라는둥 개소리..ㅠ 어쩌라는쥬??정확히 다 썼는데 ㅠㅠ 안돼염 ㄱㅃㅊ",2021-02-15 05:24:12,1
2602,"-@,&,'어나마미",재생오류,False,다음화 넘어가는데 갑자기 오류뜨네요. 아무것도 재생안되요. 폰에서는 안되는데 티비로 들어가는건 재생되요. 이게 왜이런거죠ㅠㅠ,2019-11-21 15:02:56,3
2603,엘리자베스의장미,보안이 너무 취약해,False,"다 좋은데 보안이 너무 취약해도 너무 심한데
왓차도 마찮가지로 해외 접속 차단 기능이나 2중 인증 필요 할거 같은데 이메일이나 비번 누구나 바꿀수 있다는데 90년대 시스템도 아니고 불안하게",2020-10-01 23:11:04,1
2604,우누어우ㅜㅊ,애러뜨고 드라마 재생이 안돼요 ㅠ,False,맬로가체질 15화보고 있었는데 계속 에러뜨고 재생이 안돼서 짜증나네요,2020-04-05 10:49:22,4
2605,120408hyo,추가,False,"좋긴 좋은데 나쁜녀석들 더무비, 걸캅스 이런것들이 없네요 ㅠ 추가 해주시면 감사하겠습니다",2020-02-26 12:47:37,4
2606,진영 마느라,왜이러죵ㅇ,False,갑자기 28세 미성년 안나와요 전 분명히 봤는데 그거 꼭 보고싶은데 아 제발요 빨리좀,2020-02-15 06:24:38,4
2607,밤마을,XS MAX 해상도 관련 문제,False,좌우 레터박스는 어쩔 수 없다 쳐도 상하좌우에 레터박스가 생기는게 말이 됩니까… 화면 집중도도 떨어지고 화가 납니다. 어서 대응 부탁드립니다.,2018-11-28 05:22:06,3
2608,Kje1350!!@,자동결제 해지,False,아..자동결제 되었어요..이번달 안볼 예정이었고 아직 안봤는데 자동결제 되었어요..환불 가능할까요?..?,2019-07-06 12:57:08,5
2609,연하킬러....ㅗ,왜 자꾸 멈추는걸까요,False,예전에 비해 많이 멈추고 저장 오류도 자주 떠요..다 좋은데 화질도 많이 안좋아졌어요,2019-02-19 15:58:34,4
2610,woov.v,자꾸 화면이 멈춰요,False,"다 좋은데 화면이 멈추고 소리만 들려요
진짜 계속 반복되서 불편해 죽겠어요",2019-02-09 19:39:10,4
2611,이거쓸빠에기부를하겠음,제발 내가 봣던거 바로 찾을수 있게 해줘,False,아니 그게 그렇게 어렵니 어플에 내정보 나 이런거에 시청내역 볼수 있게끔 하는게 어려워? 돈은 한달에 만원가까이 쳐 내는데 내가 봣던거 다시 찾을라면 검색 누르고 타자치고 찾아야함 쥰나 불편 그자체 제목이라도 까먹어봐 영영 못찾는거임 이런 븅신같은 어플 처음봄,2019-01-02 14:11:24,1
2612,초코 쿠키,자막 싱크가 안맞아요,False,"잘보고 있는데 갑자기 자막이 빨리 뜨네요
설정에 들어가서 조절하는것도 없고 너무 불편해요ㅡㅡ
자막에 오역도많고 수정해주셨으면 좋겠어요",2018-12-09 12:29:07,2
2613,뜨리33,추가기능,False,"뒤로10초는 있는데 앞으로10초는 왜없는지ㅜㅜㅜㅜ
추가좀해주세요 자막도 좀더 신경쓰셔야될거같아여
오역이 많아요",2018-08-31 17:43:32,3
2614,사만이,빨리감기 버튼,False,저번까지는 뒤로 10초 앞으로 10초 버튼이 있었는데 갑자기 없어졌어요 너무 불편한데 어떡하나여,2018-11-04 06:57:56,4
2615,카카오톡의실망스러운인간,다 좋습니다...하지만,False,연상이 너무 깨져요...그리고 중간에 멈춰서 나갔다 와야하는데 또 들어오면 잘 나오다가 영상이 깨지고 멈추고 아주 난리입니다...하...,2018-07-28 16:11:51,3
2616,최희숙,결제 취소 해주세요,False,아침에 문자로 결제되었다고 왔던데 결제 취소 해주시기 바랍니다. 통화하려고 하니 통화는 안되고 이곳이 남기라네요,2018-07-23 00:49:54,4
2617,Ekay.k,"통합자막, 뒤로10초 필요해요!",False,영어공부에 좋게 통합자막이 되었으면 좋겠고 앞으로 가기만 있는데 뒤로가기 기능도 있으면 좋겠어요. 그 외엔 잘 보고 있어요~,2018-03-12 04:20:53,4
2618,sih3085,타방송사 프로그램 업데이트도 빨리해주세요,False,브루클린 나인나인 너무 안올라오네욥,2018-05-22 02:32:08,5
2619,답답해요!,기다리기힘들어요,False,너무너무너무좋지만 에피소드 업데이트 조금 더 빨리 업데이트해주세요ㅠㅠ제발!!,2018-01-28 12:50:01,4
2620,쫀떡,시청기록 표시하게 해주세요,False,시청기록을 보고싶은데 없어요.또 웹사이트 찾아서 들어가고 또 로그인하고 너무 복잡함.,2022-01-24 14:00:45,3
2621,Vjiicccj,자막 왔다갔다 하는거,False,"글자 안가리려고 하다가 배우들 얼굴 다 가리네요
뭘 위해 그렇게 만든건지 이해를 할 수가 없네요
몇 분동안 계속 눈이 가려지니까 배우들 표정 하나도 안보이고 .... 최소한 선택 할 수 있게 만들어주세요",2018-01-02 04:41:36,2
2622,니시노야 아내,왜 하이큐 4기가 안나오죠?,False,하이큐라는 애니를 보고 있는 유저입니다 하이큐를 보는데 왜 3기 까지만 있고 4기는 없는거죠? 다른 애니를 본다고 해도 하이큐라는 애니는 원래 4기가 있습니다 하지만 왜 4기가 나오지 않는것이죠?4기 올려주세요,2021-07-28 16:43:38,3
2623,다사용중이래주거라지짜,아이폰 13 쓰는데,False,"5분 10분에 한번씩 영상은 멈추고 소리만 재생되고, 고화질로 설정해놔도 화질 구려집니다. 와이파이, 데이터 다 문제 없고요. 가격도 인상하셨는데 문제 고쳐주세요.",2021-11-24 10:36:03,1
2624,사과가그려져있네,중간에 계속 왜 화질구지 되는데!!,False,"프리미엄 결제를 했는데 불법다운로드보다 못한 화질이 말이되나요?
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
아니 이제는 무슨 결제를 안하면 로그인도 못하게 하는건가요~? 가입도 결제를 해야만 되게 하더니..... 비활성화 되어 있다고 멤버십 가입을 다시 하라니요",2021-10-26 10:56:08,1
2625,젭알요ㅜㅜ,요즘따라 요류가 갑자기 생겼네요,False,보다가 갑자기 화면이 까맣게 돼서 소리만 나와요.. 나갔다 와도 안 보이거나 됐다 안 됐다 그래요 오류 사라지면 그것 빼고는 좋으니까 다시 리뷰 작성할게요ㅜㅠㅠ,2021-09-20 07:15:05,2
2626,업데이트는 왜 자동임,재생중 검은화면,False,"넷플 첫 사용 후 지금까지 몇년동안 문제없이 잘 보고 있었는데
이틀전부터 재생 중 사운드는 잘 나오는데 갑자기 검은화면만 나와요
자막도 갑자기 안나오고 말그대로 모든건 재생중인데
영상만 검은화면인거죠 왓더F",2021-09-18 14:13:41,1
2627,희오ㅔㅇ,화면계속끊기고 오프닝건너뛰기가 안돼오,False,화면 끊기는건 그렇다치고 오프닝건너뛰려고하면 다시 처음으로 돌아가고 10초뒤로 돌리거나하면 아예처음으로 돌아가요 ㅠㅠ 그래서 껐다켜야해여,2020-12-17 07:22:44,3
2628,duevzia,오류가 한두개가 아니네,False,로그인 하려하면 자꾸 네트워크 어쩌구저쩌구 하면서 세번시도 해야 로그인 되고 로그인이 되도 영상 실행하면 바로시청이 안된다고 영상도 안틀어지고 저장을 하면 100프로 다 된거 확인하고 어플 종료하고 나중에 보려고 하면 저장된거 사라져있고 왜이럼 요새 ?,2021-07-07 04:38:49,1
2629,wjyxbc,특정화에서만 멈춰요,False,드라마를 보고있는데 이상하게 한 화에서만 계속 중간에 멈추고 틀어지지않아요 와이파이도 틀고 데이터도 틀고 전원을 껐다켜도 똑같아요 빨리 좀 고쳐주세요.,2021-01-30 02:26:41,2
2630,".,.,...,...,.....,..,,,",넷플릭스 연령인증,False,연령인증을 하라고 해서 연령인증 정보를 입력하면 계속 이미 등록되어있다고 뜨네요 그래서 다시 시청할려하면 연령인증 하라고 하고 무한반복인데 해결좀 해주세요,2020-10-25 03:00:28,3
2631,킹킹준킴,어플들어가면,False,동생하고 넷플릭스 계정 공유해서 쓰고 있는데 어플 실행하면 핀번호 입력창만 뜨고 입력해도 자꾸 틀렸다고 하고 취소 눌러도 안 없어지네요 삭제하고 다시 깔아도 똑같고 이게 뭐에요... 돈은 돈대로 나가고ㅡㅡ,2020-11-16 13:42:00,1
2632,아별명안해;;,자막이 자꾸 있다 없다 그러네요,False,하.. 한국어 자막 왜이렇게 사라져요..? 오류면 빠른 시일내에 해결해주세요 제발.. 보는데 너무 불편하고 몰입깨져요,2020-11-13 14:12:01,2
2633,역도요정 김복주💖💖,역도요정 김복주 좀 넣어주세요,False,아니 제발 넣어주세요 많은 분들이 원하는데 아직도 없더라구요 이 드라마만 있으면 별 다섯개여ㅕㅕ 부탁합니더,2020-09-17 07:16:30,3
2634,예은이잉,화질이 안좋아요,False,저번에 넷플릭스는 안그랬는데 이번에 갑자기 화질이 너무 안좋네요 젤 안좋은걸 쓰는것도 아닌데 화질 다 깨지고 갑자기 화면이 뿌애지고 결제했는데 너무 이건 아닌가 싶네요,2020-07-17 15:04:46,3
2635,니으미,배속 기능이 있으면 좋을 것 같아요,False,성격 급한사람들을 위해서 배속 기능이 있으면 유용할거에요,2020-08-24 11:23:11,5
2636,Minjun Seo,좋습니다,False,"앱은 다 좋은데 (이상한 나라의 앨리스)를 볼려고 했는데 안 나와요
다시 나오게 하면 좋겠습니다",2020-05-18 09:06:21,4
2637,"좋아요, 좋은데...",넷플릭스 좋아요 좋은데..,False,제가 꼭 보고 싶은 드라마가 있거든요 그녀는 예뻤다 아시나요? 그런데 냇플릭스에는 없더라고요 좀 추가 해주시면 좋겠어요,2020-05-16 02:01:47,4
2638,박작만,좋아욤 !!,False,노트북없는 사람도 간편하게 볼수있어서 진짜 좋은거 같아요 !!,2020-04-05 09:56:00,5
2639,나는야 기욤둥이,제발제발제발제받ㄹ제발제발,False,넷플릭스 진짜 다 좋은데 제발 진짜 제발 넷플릭스에 1987이랑 PMC: 더 벙커 올려주심 안 되나여 진짜 제발제발 ㅜㅜㅜ너무 간절해요 제발 올려주세요 네????,2020-02-09 17:21:06,5
2640,오류 수정죰^^...,영화나 드라마 종류를 더 늘려주세요ㅜㅡㅜ,False,트와일라잇 시리즈를 보고싶어 넷플릭스 가입을 했는데 영화가 없더라구요... 영화 종류랑 드라마들을 더 늘려주셨으면 좋겠어요ㅠㅠ,2019-08-31 13:29:38,3
2641,2wonka2,이번 업데이트 후 내가 찜한 목록에서 상당수 작품이,False,내가 찜한 목록에서 상당수가 사라진것 같아요. 그 작품만 따로 검색해서 들어가면 찜했다고 뜨는데 리스트에선 눈씻고 찾아봐도 없습니다. 왜 이럴까요?,2020-01-27 13:49:27,2
2642,동동이내꺼,어쩌다 발견한 하루 넣어주세요.,False,다 좋은데 어쩌다 발견한 하루 라는 드라마가 없어서 좀 많이 아쉽네요..그것 좀 넣어주세요 ❤️❤️,2020-01-11 17:39:38,5
2643,탕수육좋아한다고,시리즈 영화 중 한 편이 없네요ㅜㅜ,False,드래곤 길들이기 2가 예전에는 있었던걸로 아는데 왜 없어졌나요??..시리즈물 중 한 편이 없으니 더 그러네요ㅠㅠ얼른 추가해주세용,2019-11-29 07:41:37,2
2644,잋챙,마블 영화 더 추가해주세요..,False,마블영화 너무 재밌게 보고있었는데 어느순간 조금씩 사라지네요ㅠㅠㅠㅜㅠ제발 다시 추가해주세요ㅠㅠㅠ스파이더맨 홈커밍 너무 보고싶습니다ㅠㅠㅠㅜ,2019-05-15 15:32:02,3
2645,burysandcookie,계정,False,청소년인데 작년에 12월에 한달무료로 가입하고 이용했습니다 지금 다시하려니 비활성계정이되었고 전에 했던 카드등록이 저만 됬는지 몰라도 (제 명의 입니다) 이번에 비활성 계정을 풀기위해서 카드를 재등록하려니 나이에걸려서 아무것도 못하고 있습니다 해결해주세요,2019-07-11 13:07:09,1
2646,따봉도치,쿠키활성화 어떻게 합니까...?,False,넷플릭스 회원가입을 해서 보려는데 쿠키가 활성화 안되어있다고 성인인증을 못하는데 어떻게 활성화 하나요????빠른 답변 부탁드려요ㅠㅠ,2019-03-03 15:31:26,3
2647,ahffkwkRn,다 좋은데!!,False,다 좋은데 평가를 좋아요싫어요 보단 별점이나 점수?같은걸로 매기는거면 더 좋을거같아용,2019-05-05 13:48:03,5
2648,down eyes,모자이크,False,"일본 애니메이션에 칼이나 피, 담배부분들이 
모자이크 되었던데 그럴꺼면 키즈는 왜 만들어 놓은겁니까? 흐름도 다 끊키고 내가 공영방송 애니 보는것 도 아니고..시청에 너무 방해가 되네요 
뭔가 심의가 다시 이루어져서 모자이크가 없어질 기미가 없으면 구매 중단할듯",2019-03-22 00:06:15,1
2649,딸긱딸기딸기딸기,앞부분건너뛰기,False,없어진건가요?????!!!!!!!! 뒤로10초가 있으면 앞으로10초도 만들어주세요 제발!!!!! 이부분 진짜 너무 불편합니다!!!!,2018-07-16 07:54:51,3
2650,자막테두리좀,화면 멈추고 소리만 나와요,False,"며칠 전부터 화면 멈추고 소리만 나오는데 
계속 나갔다 들어왔다 하는거도 흐름끊기고 ㅜㅜ 
아이폰X 아이패드 프로 10.5 둘다 똑같은 현상인데 
제 계정이 문제인건가요 
ㅜㅠㅠㅠ 해결부탁드립니다",2019-01-29 13:49:36,1
2651,0504jj,자꾸 오류메세지가 떠요,False,영상을 보려고 재생하면 '회원님의 계정이 지난 결제 오류로 중지되었습니다'라고 뜨는데 어떻게 해야하나요ㅠㅠ,2019-01-21 03:36:54,2
2652,너무너모너뮤슬퍼요,넷플릭스,False,미성년자도 가입할 수 있게 해 주시면 안 되나요 ㅠㅠ 너무 보고 싶은데 미성년자라... 가입을 못해요 너무너무 보고싶습니다 ㅠㅠ,2018-10-03 07:57:36,4
2653,이쁜아들둘맘,로그인좀 되게 해주세요!,False,며칠전부터 아이폰에서 접속이 안되네요. 하루쯤 지나면 될 줄 알았는데.. 지우고 다시 깔아도 안들어가지고 원만 빙글빙글.. 이거 해결해주셔야죠!! 결제하고 보는건데 며칠이나 이용 못하면 환불해주시나요??,2018-10-02 04:05:18,1
2654,쿠아아앙1,계속 홈으로 되돌아옵니다,False,오랜만에 다시 보려고 결재했는데 어플사용시 뭐를 눌러도 3초 뒤 자꾸 홈으로 되돌아와옵니다 영상 재생조차 할수없네요 어떻게 보죠?,2018-08-30 03:07:26,2
2655,ㅠㅠㅠㅠㅠㅠㅠ ㅠ ㅠ ㅠ ㅠ ㅠ.,없는게 너무 많아요.,False,"잘 보고있고 너무 좋은데 예능이나 보고싶은 드라마,영화가 별로 없어서 좀 실망감이 들어요.",2022-01-14 20:28:33,3
2656,지니처럼,자꾸 네트워크 오류라면서 튕기는데 뭐죠 ㅠ,False,와이파이로 접속했는데 그러네요,2018-07-03 01:15:33,5
2657,ㅂㅁㅍㅂ,계속 에러떠요;;,False,넷플릭스 앱들어가면 무슨 네트워크 오류??이러면서 며칠째 접속이 안되요;;돈내고 쓰는건데 오류 없게좀 해주세요. 영상하나 볼라고 하면 계속 네트워크문제라고 하고. 빨리좀 개선해주세요.,2018-06-24 11:57:29,1
2658,ㅂㄱㅎㅅㄱ,잘 쓰고 있어요,False,넷플릭스 사랑합니다 화질 개선만 조금 해주세요,2022-02-01 14:35:19,5
2659,。-。ch,화면작게하는 거 어떻게하나요,False,화면 작게보는거 생겨서 너무 좋았는데 다시 안둬더라구요. 할수있는 방법없나요?,2022-02-01 09:43:21,4
2660,계정 삭제 ㅠㅠㅠㅠ,왜 작품이 안 뜨죠?,False,소시지 파티 보려고 하는데 제 계정에서는 작품자체가 아예 안뜨네요 어린이용도 아니고 나이도 제한 없게 해놨는데요,2020-09-20 16:28:43,3
2661,다들 별명 어떻게 지었어용?,나루토 넣어주세요,False,다른건 다 좋지만 나루토 시리즈 넣어주세요 나루토도 한 번 보고싶은데 없어서 아쉽네요,2021-12-10 10:33:22,5
2662,픽즤,.,False,다운받고 앱을 키면 원래 회원가입거 부터 뜨는게 정상아닌가요? 저만 그런진 모르겠지만 저는 로그인만 뜨고 다른기 안뜨네요 이거 어떻게 해야 하나요? 따로 회원가입 하는곳이 있나요?,2021-09-21 15:56:15,2
2663,Dldyfm411!,드라마 보다가 화면이 나갑니다,False,"매우매우 잘 쓰고있는데요 화면이 나갑니다 자꾸 블랙아웃
고쳐주세요ㅠㅠ",2021-09-19 05:40:06,4
2664,공시응ㅇ,너무 좋은데 한국 드라마 좀 많이 추가해주세요,False,영화는 많은데 드라마가 볼게 없네요,2021-07-31 07:01:26,5
2665,시대흐름좀,구글 크롬캐스트 연결,False,"왜 넷플릭스만 구글 크롬캐스크 연결이 안되는거죠??? 유튜브나 왓챠를 연결 잘 되는거 보니 기기 문제는 아닌데 넷플릭스만 연결이 안되네요
계속 디바이르를 찾을 수 없다고 뜨는데 그럼 왓챠는 왜 뜨는건데요ㅠㅠ 넷플릭스 문제인것같으니까 빨리 해결 좀 해주세요",2021-06-19 05:18:07,1
2666,*_*^_^*_*,재밌긴한데,False,"한국 드라마나 예능이 별로 없어서 아쉬워요 
외국거만큼 한국 볼 거리도 많았으면 좋겠어요",2021-04-22 04:57:36,4
2667,웅엥이,성인인증 오류 제발 고쳐주세요ㅠㅠ!!!!,False,"생일 이름 전화번호 다 맞게 입력했는데도
입력정보가 틀렸다고 계속 그러네요
지금 3일째 계속 이 사단 나서 보고싶은 드라마도 못보고 있어서ㅠㅠㅠ!!",2021-02-17 21:26:00,1
2668,이례언,넷플릭스 티비 자동연결 해지좀요 ㅋㅋ,False,원래 안 그랬는데 어느 순간부터 폰으로 영상을 보려하면 자꾸 티비에 연결돼요 블루투스를 꺼도 그러네요 ;; 재생 몇번 클릭하면 폰으로 봐지다가 또 갑자기 영상 꺼지고 지혼자 티비에 연결 돼요 갑자기 왜이러는 지 모르겠네요 ;ㅋㅋ,2021-01-02 08:25:35,1
2669,음ㅋ츄ㅏㄹㅁ,한국어 자막오류,False,"갑자기 자막안나옴 영어로 바꾸고 재생했다가 자막 나오면 한국어로 바꿔야하는 작업중..
한 화당 매번 그러는데 언제 고쳐져요
아직도 안고쳐줬어 심지어 이제는 오프닝건너뛰기해도 안넘어가는 버그에 걸렸어 제발!!! 수정좀!!?",2020-11-24 03:11:32,1
2670,별명겁나어렵네,자막 좀 균일하게 넣어주세요,False,"뮤지컬의 경우에는 노래가 나오면 아예 자막처리를 안하는데 그냥 한글번역해서 자막 처리해주시던가 아니면 영어자막을 한글자막에 넣어서 보내주시던지 어쨌든 자막처리 해주세요
혹시나 싶어서 영어자막으로 해서 보니까 영어자막은 노래부분에도 자막이 나와요 
한글자막에만 나왔다 안나왔다 하는 건 너무 성의없다고 생각되지 않나요?",2020-09-28 10:19:21,1
2671,별명ios,"없는 드라마,영화가 너무 많아요",False,"도깨비도 그렇고 낭만닥터김사부 같은 명작이 없어요. 없는 드라마,영화들 좀 넣어주세요 인기가 많은데도 없는게 많아 불편해요 보고싶은데",2020-03-31 01:28:06,3
2672,광고 꺼져라,개빡치네,False,넷플릭스에 있는 드라마들 검색해도 안나옴;;  어제봤던 사이코지만괜찮아도 내가 보던 목록에서 지워져있고 찜한 컨텐츠에서도 지워져있고  근데 이런일 한두번 아니어서 개빡치지만 직접 검색해도 안나옴;; 그래서 넷플릭스에 있는 다른 드라마 검색해봤는데 역시나 안나옴;;;;; 진짜 개빡치네,2020-08-02 21:20:14,1
2673,럭키루키777 내놔라,다중자막 좀 제발 지원바랍니다.,False,어학공부를 위해서 넷플릭스 구독했는데 영어와 한글 자막을 동시에 볼 수 없네요. 빨리 지원 부탁드립니다.,2020-07-19 14:23:49,2
2674,Kelly.seon,ios버전은 재생속도 조절이 안되나요,False,안드로이드에서 ios로 넘어왔는데 재생속도 조절이 안되서 불편하네요. 제가 이 기능을 못 찾고 있는 걸까요,2020-02-25 07:25:58,3
2675,넷플일안해,아 시스템 너무 후지네요,False,아니 요즘 같은 시대에 어플에 오류가 나서 로그인 조차 안 된다는게 말이 됩니까? 오류나는거 보니깐 한두번이 아니던데 언제 개선하실꺼에요? 왜 이렇게 앱개발에 게으릅니까? 효율적인 시스템 구축은 이제 어플에선 필수 아닙니까?,2020-03-05 18:50:54,1
2676,eunbi0302,아이패드 자막크기,False,개오바에요,2020-01-31 17:16:53,2
2677,하루에서는,저장한 영상이 자꾸 사라져요,False,영상을 저장하고 몇번 돌려보다보면 저장만료시간48시간이 다 만료되기전 중간에 저절로 삭제돼네요. 오류 수정 어떻게 안됩니까?,2019-12-28 07:54:48,2
2678,알알줄,오류,False,"1. 다 본 시리즈가 시청중콘텐츠 목록에서 사라지지 않음
2. 장르별로 보기를 본 후에 홈으로 돌아가서 전체보기를 하려해도 그 장르 화면이 나옴. 어플을 몇번을 재시작해도 고정되서 삭제 후 다시 설치함",2020-01-08 11:01:22,1
2679,책못읽는도서관,iPad OS 자막 크기 버그,False,"업데이트 하니까 자막 크기가 설정이 안됩니다.
두줄 넘어가니까 화면의 80%를 차지해서 영상을 제대로 볼수가 없습니다",2019-12-21 18:20:39,2
2680,뭐별명이다사용중이래,리뷰를 보는지 모르겠지만ㅎ,False,"배속기능이 있었으면 좋겠네요 x1.2 x1.5 등등
동시자막도 만들어주세여",2019-09-13 00:52:44,3
2681,우우ㅜ울ㅇ,한영 동시자막 제발 제발 제발 지원좀요,False,그리고 카테고리별로 인기 순위 탑 10 이런거라도 제발 넣어주세요~~ 맨날 새로운 거 도전하려고 할 때 고민 개많이함,2019-09-07 14:50:44,3
2682,안저22222222,캡쳐 좀 풀어주세요ㅠ,False,"명대사 같은거 나오면 기억하고 싶게 캡쳐를 하고싶은데 왜 막아놓우신 건가요 속상합니다ㅠㅠㅠㅠㅠ
녹화는 바라지도 않아요 캡쳐금지만 좀 풀어주세요,,,",2018-11-17 15:49:30,3
2683,제발좀추가plz,보고싶지 않은 작품 차단 기능 넣어주세요,False,"평가를 해도 좋은 평가 주는 것 밖에 없으니
안보고 싶은 작품도 계속 뜨네요
살색의 감독 무라니시 진짜 보기 싫을 정도로 
제목이며 메인포스터며 혐오스러운데
안보이게 하는 기능 추가해주세요",2019-08-14 13:31:01,1
2684,Big_Smile,언어선택(영어) 후 다음회차,False,"영어로 언어를 선택 후 보다가 다음회차로 넘어가면 다시 한국어가 나오는데 언어선택은 회차별로 각각 해야하는건가요?
자동으로 다음회차 자동재생시에도 선택된 언어로 계속해서 나오게 하는 방법은 없나요?",2019-02-27 19:04:18,4
2685,어ㅓ눝댜ㅏ누누웅,속도 조절 가능 기능이 추가되었으면 좋겠어요,False,영어공부하기 좋게 자막과 뒤로가기 기능이 잘 되어있는것 같은데 천천히 혹은 빠르게와 같은 속도 조절 기능이 있었으면 좋겠어요ㅠㅠ,2019-02-16 21:02:50,4
2686,rcrvynim,진짜 장난하나,False,돈주고 사용하는데 왜 스카이캐슬 16화에 15화를 올리는거죠? 사람 가지고 노는것도 아니고... 결제한 만큼의 서비스는 없는거 같네요,2019-01-12 23:42:31,2
2687,녕ㄹ,갑자기 자막이 너무 작아짐 ㅠ 다시 키워 주세요,False,+ 10초 앞으로 기능도 만들어 주세요.. 그렇게만 되면 백점인데 ㄹㅇ,2018-10-30 17:10:03,3
2688,뭐하는건지모르겟네,해지,False,계속 일이 바빠져서 이번달부터 해지하려다가 깜빡해서 돈이빠져나가버렸는데 이거 방법없겠죠?ㅠㅠ,2018-11-11 04:53:23,5
